 0.0000000E+00  0.0000000E+00  4.1469881E+00 -1.3256889E+00  4.1469881E+00 -3.0659868E-01 -1.3256889E+00  4.1469881E+00  4.1469881E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1816225E+00 -1.2987553E+00  4.1816225E+00 -4.6477616E-01 -1.2987553E+00  4.1816225E+00  4.1816225E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1741338E+00 -1.3219202E+00  4.1741338E+00 -4.4380141E-01 -1.3219202E+00  4.1741338E+00  4.1741338E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1675615E+00 -1.3437700E+00  4.1675615E+00 -4.2033016E-01 -1.3437700E+00  4.1675615E+00  4.1675615E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1619248E+00 -1.3642520E+00  4.1619248E+00 -3.9435555E-01 -1.3642520E+00  4.1619248E+00  4.1619248E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1572400E+00 -1.3833167E+00  4.1572400E+00 -3.6587970E-01 -1.3833167E+00  4.1572400E+00  4.1572400E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1535201E+00 -1.4009181E+00  4.1535201E+00 -3.3491382E-01 -1.4009181E+00  4.1535201E+00  4.1535201E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1507749E+00 -1.4170139E+00  4.1507749E+00 -3.0147826E-01 -1.4170139E+00  4.1507749E+00  4.1507749E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1842744E+00 -1.3960365E+00  4.1842744E+00 -4.6301076E-01 -1.3960365E+00  4.1842744E+00  4.1842744E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1776157E+00 -1.4182062E+00  4.1776157E+00 -4.4124720E-01 -1.4182062E+00  4.1776157E+00  4.1776157E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1718059E+00 -1.4390397E+00  4.1718059E+00 -4.1706668E-01 -1.4390397E+00  4.1718059E+00  4.1718059E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1668611E+00 -1.4584872E+00  4.1668611E+00 -3.9046816E-01 -1.4584872E+00  4.1668611E+00  4.1668611E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1627939E+00 -1.4765022E+00  4.1627939E+00 -3.6145961E-01 -1.4765022E+00  4.1627939E+00  4.1627939E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1596140E+00 -1.4930418E+00  4.1596140E+00 -3.3005806E-01 -1.4930418E+00  4.1596140E+00  4.1596140E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1573279E+00 -1.5080664E+00  4.1573279E+00 -2.9628958E-01 -1.5080664E+00  4.1573279E+00  4.1573279E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1925800E+00 -1.4961337E+00  4.1925800E+00 -4.6089081E-01 -1.4961337E+00  4.1925800E+00  4.1925800E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1864964E+00 -1.5170440E+00  4.1864964E+00 -4.3840816E-01 -1.5170440E+00  4.1864964E+00  4.1864964E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1812115E+00 -1.5366162E+00  4.1812115E+00 -4.1357496E-01 -1.5366162E+00  4.1812115E+00  4.1812115E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1767361E+00 -1.5548017E+00  4.1767361E+00 -3.8639857E-01 -1.5548017E+00  4.1767361E+00  4.1767361E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1730780E+00 -1.5715549E+00  4.1730780E+00 -3.5689498E-01 -1.5715549E+00  4.1730780E+00  4.1730780E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1702417E+00 -1.5868342E+00  4.1702417E+00 -3.2508881E-01 -1.5868342E+00  4.1702417E+00  4.1702417E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1682291E+00 -1.6006013E+00  4.1682291E+00 -2.9101326E-01 -1.6006013E+00  4.1682291E+00  4.1682291E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2021141E+00 -1.5942264E+00  4.2021141E+00 -4.5913747E-01 -1.5942264E+00  4.2021141E+00  4.2021141E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1969366E+00 -1.6142314E+00  4.1969366E+00 -4.3584534E-01 -1.6142314E+00  4.1969366E+00  4.1969366E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1924701E+00 -1.6328593E+00  4.1924701E+00 -4.1028643E-01 -1.6328593E+00  4.1924701E+00  4.1924701E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1887219E+00 -1.6500638E+00  4.1887219E+00 -3.8247408E-01 -1.6500638E+00  4.1887219E+00  4.1887219E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1856962E+00 -1.6658019E+00  4.1856962E+00 -3.5243009E-01 -1.6658019E+00  4.1856962E+00  4.1856962E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1833945E+00 -1.6800346E+00  4.1833945E+00 -3.2018473E-01 -1.6800346E+00  4.1833945E+00  4.1833945E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1818154E+00 -1.6927264E+00  4.1818154E+00 -2.8577667E-01 -1.6927264E+00  4.1818154E+00  4.1818154E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2216448E+00 -1.6994844E+00  4.2216448E+00 -4.5708332E-01 -1.6994844E+00  4.2216448E+00  4.2216448E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2171231E+00 -1.7183354E+00  4.2171231E+00 -4.3301438E-01 -1.7183354E+00  4.2171231E+00  4.2171231E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2132231E+00 -1.7357689E+00  4.2132231E+00 -4.0675848E-01 -1.7357689E+00  4.2132231E+00  4.2132231E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2099477E+00 -1.7517403E+00  4.2099477E+00 -3.7833579E-01 -1.7517403E+00  4.2099477E+00  4.2099477E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2072974E+00 -1.7662088E+00  4.2072974E+00 -3.4777472E-01 -1.7662088E+00  4.2072974E+00  4.2072974E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2052702E+00 -1.7791373E+00  4.2052702E+00 -3.1511181E-01 -1.7791373E+00  4.2052702E+00  4.2052702E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2038612E+00 -1.7904927E+00  4.2038612E+00 -2.8039159E-01 -1.7904927E+00  4.2038612E+00  4.2038612E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2552903E+00 -1.8160104E+00  4.2552903E+00 -4.5509184E-01 -1.8160104E+00  4.2552903E+00  4.2552903E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2511603E+00 -1.8334308E+00  4.2511603E+00 -4.3020538E-01 -1.8334308E+00  4.2511603E+00  4.2511603E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2475243E+00 -1.8493571E+00  4.2475243E+00 -4.0321950E-01 -1.8493571E+00  4.2475243E+00  4.2475243E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2443848E+00 -1.8637500E+00  4.2443848E+00 -3.7416087E-01 -1.8637500E+00  4.2443848E+00  4.2443848E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2417418E+00 -1.8765738E+00  4.2417418E+00 -3.4306398E-01 -1.8765738E+00  4.2417418E+00  4.2417418E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2395931E+00 -1.8877966E+00  4.2395931E+00 -3.0997102E-01 -1.8877966E+00  4.2395931E+00  4.2395931E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2379341E+00 -1.8973908E+00  4.2379341E+00 -2.7493179E-01 -1.8973908E+00  4.2379341E+00  4.2379341E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3090614E+00 -1.9495215E+00  4.3090614E+00 -4.5280806E-01 -1.9495215E+00  4.3090614E+00  4.3090614E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3039167E+00 -1.9641189E+00  4.3039167E+00 -4.2709378E-01 -1.9641189E+00  4.3039167E+00  4.3039167E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2992002E+00 -1.9772075E+00  4.2992002E+00 -3.9937630E-01 -1.9772075E+00  4.2992002E+00  4.2992002E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2949122E+00 -1.9887512E+00  4.2949122E+00 -3.6968732E-01 -1.9887512E+00  4.2949122E+00  4.2949122E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2910505E+00 -1.9987174E+00  4.2910505E+00 -3.3806618E-01 -1.9987174E+00  4.2910505E+00  4.2910505E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2876109E+00 -2.0070777E+00  4.2876109E+00 -3.0455962E-01 -2.0070777E+00  4.2876109E+00  4.2876109E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2845869E+00 -2.0138077E+00  4.2845869E+00 -2.6922167E-01 -2.0138077E+00  4.2845869E+00  4.2845869E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3625077E+00 -2.0798823E+00  4.3625077E+00 -4.4996766E-01 -2.0798823E+00  4.3625077E+00  4.3625077E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3562050E+00 -2.0914994E+00  4.3562050E+00 -4.2346427E-01 -2.0914994E+00  4.3562050E+00  4.3562050E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3502545E+00 -2.1015840E+00  4.3502545E+00 -3.9505312E-01 -2.1015840E+00  4.3502545E+00  4.3502545E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3446552E+00 -2.1101041E+00  4.3446552E+00 -3.6477141E-01 -2.1101041E+00  4.3446552E+00  4.3446552E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3394043E+00 -2.1170317E+00  4.3394043E+00 -3.3266352E-01 -2.1170317E+00  4.3394043E+00  4.3394043E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3344966E+00 -2.1223424E+00  4.3344966E+00 -2.9878089E-01 -2.1223424E+00  4.3344966E+00  4.3344966E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3299251E+00 -2.1260161E+00  4.3299251E+00 -2.6318174E-01 -2.1260161E+00  4.3299251E+00  4.3299251E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4158766E+00 -2.2071137E+00  4.4158766E+00 -4.4653958E-01 -2.2071137E+00  4.4158766E+00  4.4158766E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4080105E+00 -2.2153280E+00  4.4080105E+00 -4.1926787E-01 -2.2153280E+00  4.4080105E+00  4.4080105E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4004384E+00 -2.2220073E+00  4.4004384E+00 -3.9019020E-01 -2.2220073E+00  4.4004384E+00  4.4004384E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3931578E+00 -2.2271226E+00  4.3931578E+00 -3.5934806E-01 -2.2271226E+00  4.3931578E+00  4.3931578E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3861645E+00 -2.2306492E+00  4.3861645E+00 -3.2678980E-01 -2.2306492E+00  4.3861645E+00  4.3861645E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3794520E+00 -2.2325662E+00  4.3794520E+00 -2.9257050E-01 -2.2325662E+00  4.3794520E+00  4.3794520E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3730120E+00 -2.2328569E+00  4.3730120E+00 -2.5675167E-01 -2.2328569E+00  4.3730120E+00  4.3730120E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4631954E+00 -2.3248259E+00  4.4631954E+00 -4.4231177E-01 -2.3248259E+00  4.4631954E+00  4.4631954E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4537531E+00 -2.3296811E+00  4.4537531E+00 -4.1434721E-01 -2.3296811E+00  4.4537531E+00  4.4537531E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4445399E+00 -2.3329839E+00  4.4445399E+00 -3.8467470E-01 -2.3329839E+00  4.4445399E+00  4.4445399E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4355528E+00 -2.3347104E+00  4.4355528E+00 -3.5334019E-01 -2.3347104E+00  4.4355528E+00  4.4355528E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4267866E+00 -2.3348405E+00  4.4267866E+00 -3.2039618E-01 -2.3348405E+00  4.4267866E+00  4.4267866E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4182345E+00 -2.3333579E+00  4.4182345E+00 -2.8590153E-01 -2.3333579E+00  4.4182345E+00  4.4182345E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4098877E+00 -2.3302503E+00  4.4098877E+00 -2.4992112E-01 -2.3302503E+00  4.4098877E+00  4.4098877E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5050798E+00 -2.4344617E+00  4.5050798E+00 -4.3761355E-01 -2.4344617E+00  4.5050798E+00  4.5050798E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4939730E+00 -2.4357574E+00  4.4939730E+00 -4.0897248E-01 -2.4357574E+00  4.4939730E+00  4.4939730E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4830364E+00 -2.4355041E+00  4.4830364E+00 -3.7872503E-01 -2.4355041E+00  4.4830364E+00  4.4830364E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4722649E+00 -2.4336800E+00  4.4722649E+00 -3.4692148E-01 -2.4336800E+00  4.4722649E+00  4.4722649E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4616522E+00 -2.4302676E+00  4.4616522E+00 -3.1361819E-01 -2.4302676E+00  4.4616522E+00  4.4616522E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4511900E+00 -2.4252531E+00  4.4511900E+00 -2.7887742E-01 -2.4252531E+00  4.4511900E+00  4.4511900E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4408686E+00 -2.4186270E+00  4.4408686E+00 -2.4276697E-01 -2.4186270E+00  4.4408686E+00  4.4408686E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5430050E+00 -2.5361704E+00  4.5430050E+00 -4.3206610E-01 -2.5361704E+00  4.5430050E+00  4.5430050E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5301665E+00 -2.5339816E+00  4.5301665E+00 -4.0280536E-01 -2.5339816E+00  4.5301665E+00  4.5301665E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5174240E+00 -2.5302152E+00  4.5174240E+00 -3.7204329E-01 -2.5302152E+00  4.5174240E+00  4.5174240E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5047728E+00 -2.5248548E+00  4.5047728E+00 -3.3983317E-01 -2.5248548E+00  4.5047728E+00  4.5047728E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4922065E+00 -2.5178879E+00  4.4922065E+00 -3.0623409E-01 -2.5178879E+00  4.4922065E+00  4.4922065E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4797175E+00 -2.5093061E+00  4.4797175E+00 -2.7131073E-01 -2.5093061E+00  4.4797175E+00  4.4797175E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4672967E+00 -2.4991049E+00  4.4672967E+00 -2.3513300E-01 -2.4991049E+00  4.4672967E+00  4.4672967E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5767455E+00 -2.6321699E+00  4.5767455E+00 -4.2577604E-01 -2.6321699E+00  4.5767455E+00  4.5767455E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5618557E+00 -2.6259909E+00  4.5618557E+00 -3.9597764E-01 -2.6259909E+00  4.5618557E+00  4.5618557E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5470058E+00 -2.6182366E+00  4.5470058E+00 -3.6477534E-01 -2.6182366E+00  4.5470058E+00  4.5470058E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5321905E+00 -2.6088946E+00  4.5321905E+00 -3.3222663E-01 -2.6088946E+00  4.5321905E+00  4.5321905E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5174034E+00 -2.5979563E+00  4.5174034E+00 -2.9839436E-01 -2.5979563E+00  4.5174034E+00  4.5174034E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5026364E+00 -2.5854172E+00  4.5026364E+00 -2.6334641E-01 -2.5854172E+00  4.5026364E+00  4.5026364E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4878806E+00 -2.5712766E+00  4.4878806E+00 -2.2715540E-01 -2.5712766E+00  4.4878806E+00  4.4878806E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6018308E+00 -2.7148283E+00  4.6018308E+00 -4.1907576E-01 -2.7148283E+00  4.6018308E+00  4.6018308E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5850397E+00 -2.7049341E+00  4.5850397E+00 -3.8872221E-01 -2.7049341E+00  4.5850397E+00  4.5850397E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5682195E+00 -2.6934472E+00  4.5682195E+00 -3.5707529E-01 -2.6934472E+00  4.5682195E+00  4.5682195E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5513641E+00 -2.6803582E+00  4.5513641E+00 -3.2419466E-01 -2.6803582E+00  4.5513641E+00  4.5513641E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5344667E+00 -2.6656620E+00  4.5344667E+00 -2.9014500E-01 -2.6656620E+00  4.5344667E+00  4.5344667E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5175191E+00 -2.6493576E+00  4.5175191E+00 -2.5499566E-01 -2.6493576E+00  4.5175191E+00  4.5175191E+00  0.0000000E+00  0.0000000E+00
