 0.0000000E+00  0.0000000E+00  3.6946192E+00 -2.0826288E+00  3.6946192E+00 -5.3088675E-01 -2.0826288E+00  3.6946192E+00  3.6946192E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6893791E+00 -2.0910400E+00  3.6893791E+00 -5.2147128E-01 -2.0910400E+00  3.6893791E+00  3.6893791E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6857409E+00 -2.0974616E+00  3.6857409E+00 -5.0736642E-01 -2.0974616E+00  3.6857409E+00  3.6857409E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6837369E+00 -2.1018430E+00  3.6837369E+00 -4.8854989E-01 -2.1018430E+00  3.6837369E+00  3.6837369E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7332662E+00 -2.0795303E+00  3.7332662E+00 -5.6826308E-01 -2.0795303E+00  3.7332662E+00  3.7332662E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7240098E+00 -2.0924843E+00  3.7240098E+00 -5.7054068E-01 -2.0924843E+00  3.7240098E+00  3.7240098E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7161958E+00 -2.1036280E+00  3.7161958E+00 -5.6825451E-01 -2.1036280E+00  3.7161958E+00  3.7161958E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7098664E+00 -2.1129000E+00  3.7098664E+00 -5.6135107E-01 -2.1129000E+00  3.7098664E+00  3.7098664E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7050588E+00 -2.1202435E+00  3.7050588E+00 -5.4979464E-01 -2.1202435E+00  3.7050588E+00  3.7050588E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7018050E+00 -2.1256075E+00  3.7018050E+00 -5.3356757E-01 -2.1256075E+00  3.7018050E+00  3.7018050E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7001315E+00 -2.1289465E+00  3.7001315E+00 -5.1267046E-01 -2.1289465E+00  3.7001315E+00  3.7001315E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7479606E+00 -2.1141242E+00  3.7479606E+00 -6.1032964E-01 -2.1141242E+00  3.7479606E+00  3.7479606E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7392229E+00 -2.1259243E+00  3.7392229E+00 -6.0951253E-01 -2.1259243E+00  3.7392229E+00  3.7392229E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7318923E+00 -2.1359103E+00  3.7318923E+00 -6.0420669E-01 -2.1359103E+00  3.7318923E+00  3.7318923E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7260054E+00 -2.1440256E+00  3.7260054E+00 -5.9437339E-01 -2.1440256E+00  3.7260054E+00  3.7260054E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7215937E+00 -2.1502189E+00  3.7215937E+00 -5.7999111E-01 -2.1502189E+00  3.7215937E+00  3.7215937E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7186837E+00 -2.1544443E+00  3.7186837E+00 -5.6105582E-01 -2.1544443E+00  3.7186837E+00  3.7186837E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7172962E+00 -2.1566613E+00  3.7172962E+00 -5.3758121E-01 -2.1566613E+00  3.7172962E+00  3.7172962E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7632026E+00 -2.1491644E+00  3.7632026E+00 -6.4777220E-01 -2.1491644E+00  3.7632026E+00  3.7632026E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7549620E+00 -2.1597372E+00  3.7549620E+00 -6.4413639E-01 -2.1597372E+00  3.7549620E+00  3.7549620E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7480908E+00 -2.1684961E+00  3.7480908E+00 -6.3609524E-01 -2.1684961E+00  3.7480908E+00  3.7480908E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7426199E+00 -2.1753892E+00  3.7426199E+00 -6.2361607E-01 -2.1753892E+00  3.7426199E+00  3.7426199E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7385752E+00 -2.1803698E+00  3.7385752E+00 -6.0668481E-01 -2.1803698E+00  3.7385752E+00  3.7385752E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7359774E+00 -2.1833968E+00  3.7359774E+00 -5.8530604E-01 -2.1833968E+00  3.7359774E+00  3.7359774E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7348418E+00 -2.1844348E+00  3.7348418E+00 -5.5950294E-01 -2.1844348E+00  3.7348418E+00  3.7348418E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7790642E+00 -2.1846733E+00  3.7790642E+00 -6.8394597E-01 -2.1846733E+00  3.7790642E+00  3.7790642E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7713360E+00 -2.1939938E+00  3.7713360E+00 -6.7786452E-01 -2.1939938E+00  3.7713360E+00  3.7713360E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7649313E+00 -2.2014966E+00  3.7649313E+00 -6.6734043E-01 -2.2014966E+00  3.7649313E+00  3.7649313E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7598755E+00 -2.2071349E+00  3.7598755E+00 -6.5237254E-01 -2.2071349E+00  3.7598755E+00  3.7598755E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7561892E+00 -2.2108670E+00  3.7561892E+00 -6.3297585E-01 -2.2108670E+00  3.7561892E+00  3.7561892E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7538878E+00 -2.2126569E+00  3.7538878E+00 -6.0918169E-01 -2.2126569E+00  3.7538878E+00  3.7538878E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7529813E+00 -2.2124743E+00  3.7529813E+00 -5.8103785E-01 -2.2124743E+00  3.7529813E+00  3.7529813E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7965445E+00 -2.2216711E+00  3.7965445E+00 -7.2407306E-01 -2.2216711E+00  3.7965445E+00  3.7965445E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7892291E+00 -2.2295826E+00  3.7892291E+00 -7.1435498E-01 -2.2295826E+00  3.7892291E+00  3.7892291E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7831908E+00 -2.2356797E+00  3.7831908E+00 -7.0037373E-01 -2.2356797E+00  3.7831908E+00  3.7831908E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7784499E+00 -2.2399200E+00  3.7784499E+00 -6.8212660E-01 -2.2399200E+00  3.7784499E+00  3.7784499E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7750214E+00 -2.2422667E+00  3.7750214E+00 -6.5962888E-01 -2.2422667E+00  3.7750214E+00  3.7750214E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7729155E+00 -2.2426884E+00  3.7729155E+00 -6.3291373E-01 -2.2426884E+00  3.7729155E+00  3.7729155E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7721370E+00 -2.2411595E+00  3.7721370E+00 -6.0203209E-01 -2.2411595E+00  3.7721370E+00  3.7721370E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8141083E+00 -2.2583115E+00  3.8141083E+00 -7.5705217E-01 -2.2583115E+00  3.8141083E+00  3.8141083E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8072216E+00 -2.2648011E+00  3.8072216E+00 -7.4467304E-01 -2.2648011E+00  3.8072216E+00  3.8072216E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8015589E+00 -2.2694776E+00  3.8015589E+00 -7.2805394E-01 -2.2694776E+00  3.8015589E+00  3.8015589E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7971351E+00 -2.2723031E+00  3.7971351E+00 -7.0721340E-01 -2.2723031E+00  3.7971351E+00  3.7971351E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7939600E+00 -2.2732456E+00  3.7939600E+00 -6.8218702E-01 -2.2732456E+00  3.7939600E+00  3.7939600E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7920386E+00 -2.2722782E+00  3.7920386E+00 -6.5302733E-01 -2.2722782E+00  3.7920386E+00  3.7920386E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7913709E+00 -2.2693799E+00  3.7913709E+00 -6.1980355E-01 -2.2693799E+00  3.7913709E+00  3.7913709E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8331330E+00 -2.2960618E+00  3.8331330E+00 -7.9208397E-01 -2.2960618E+00  3.8331330E+00  3.8331330E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8266219E+00 -2.3010379E+00  3.8266219E+00 -7.7648861E-01 -2.3010379E+00  3.8266219E+00  3.8266219E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8212742E+00 -2.3042004E+00  3.8212742E+00 -7.5674460E-01 -2.3042004E+00  3.8212742E+00  3.8212742E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8171000E+00 -2.3055167E+00  3.8171000E+00 -7.3288606E-01 -2.3055167E+00  3.8171000E+00  3.8171000E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8141044E+00 -2.3049593E+00  3.8141044E+00 -7.0496346E-01 -2.3049593E+00  3.8141044E+00  3.8141044E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8122877E+00 -2.3025062E+00  3.8122877E+00 -6.7304352E-01 -2.3025062E+00  3.8122877E+00  3.8122877E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8116453E+00 -2.2981410E+00  3.8116453E+00 -6.3720893E-01 -2.2981410E+00  3.8116453E+00  3.8116453E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8536721E+00 -2.3348039E+00  3.8536721E+00 -8.2517816E-01 -2.3348039E+00  3.8536721E+00  3.8536721E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8474001E+00 -2.3380976E+00  3.8474001E+00 -8.0625744E-01 -2.3380976E+00  3.8474001E+00  3.8474001E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8422343E+00 -2.3395870E+00  3.8422343E+00 -7.8331616E-01 -2.3395870E+00  3.8422343E+00  3.8422343E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8381793E+00 -2.3392434E+00  3.8381793E+00 -7.5639624E-01 -2.3392434E+00  3.8381793E+00  3.8381793E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8352352E+00 -2.3370433E+00  3.8352352E+00 -7.2555681E-01 -2.3370433E+00  3.8352352E+00  3.8352352E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8333972E+00 -2.3329689E+00  3.8333972E+00 -6.9087384E-01 -2.3329689E+00  3.8333972E+00  3.8333972E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8326558E+00 -2.3270077E+00  3.8326558E+00 -6.5243958E-01 -2.3270077E+00  3.8326558E+00  3.8326558E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8742207E+00 -2.3728841E+00  3.8742207E+00 -8.5556536E-01 -2.3728841E+00  3.8742207E+00  3.8742207E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8682430E+00 -2.3745316E+00  3.8682430E+00 -8.3351059E-01 -2.3745316E+00  3.8682430E+00  3.8682430E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8632968E+00 -2.3743714E+00  3.8632968E+00 -8.0750987E-01 -2.3743714E+00  3.8632968E+00  3.8632968E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8593824E+00 -2.3723798E+00  3.8593824E+00 -7.7762686E-01 -2.3723798E+00  3.8593824E+00  3.8593824E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8564956E+00 -2.3685384E+00  3.8564956E+00 -7.4394069E-01 -2.3685384E+00  3.8564956E+00  3.8564956E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8546279E+00 -2.3628341E+00  3.8546279E+00 -7.0654554E-01 -2.3628341E+00  3.8546279E+00  3.8546279E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8537660E+00 -2.3552592E+00  3.8537660E+00 -6.6555030E-01 -2.3552592E+00  3.8537660E+00  3.8537660E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8971975E+00 -2.4126906E+00  3.8971975E+00 -8.8474316E-01 -2.4126906E+00  3.8971975E+00  3.8971975E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8912983E+00 -2.4124534E+00  3.8912983E+00 -8.5923738E-01 -2.4124534E+00  3.8912983E+00  3.8912983E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8863616E+00 -2.4104172E+00  3.8863616E+00 -8.2994038E-01 -2.4104172E+00  3.8863616E+00  3.8863616E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8823830E+00 -2.4065624E+00  3.8823830E+00 -7.9692277E-01 -2.4065624E+00  3.8823830E+00  3.8823830E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8793539E+00 -2.4008745E+00  3.8793539E+00 -7.6027107E-01 -2.4008745E+00  3.8793539E+00  3.8793539E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8772610E+00 -2.3933445E+00  3.8772610E+00 -7.2008725E-01 -2.3933445E+00  3.8772610E+00  3.8772610E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8760872E+00 -2.3839688E+00  3.8760872E+00 -6.7648805E-01 -2.3839688E+00  3.8760872E+00  3.8760872E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9207011E+00 -2.4521535E+00  3.9207011E+00 -9.1089164E-01 -2.4521535E+00  3.9207011E+00  3.9207011E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9148513E+00 -2.4499963E+00  3.9148513E+00 -8.8222635E-01 -2.4499963E+00  3.9148513E+00  3.9148513E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9098840E+00 -2.4460422E+00  3.9098840E+00 -8.4984846E-01 -2.4460422E+00  3.9098840E+00  3.9098840E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9057906E+00 -2.4402758E+00  3.9057906E+00 -8.1385221E-01 -2.4402758E+00  3.9057906E+00  3.9057906E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9025582E+00 -2.4326870E+00  3.9025582E+00 -7.7434575E-01 -2.4326870E+00  3.9025582E+00  3.9025582E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9001699E+00 -2.4232711E+00  3.9001699E+00 -7.3145061E-01 -2.4232711E+00  3.9001699E+00  3.9001699E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8986047E+00 -2.4120286E+00  3.8986047E+00 -6.8530123E-01 -2.4120286E+00  3.8986047E+00  3.8986047E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9462363E+00 -2.4927727E+00  3.9462363E+00 -9.3709035E-01 -2.4927727E+00  3.9462363E+00  3.9462363E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9402737E+00 -2.4885106E+00  3.9402737E+00 -9.0455891E-01 -2.4885106E+00  3.9402737E+00  3.9402737E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9351040E+00 -2.4824519E+00  3.9351040E+00 -8.6854573E-01 -2.4824519E+00  3.9351040E+00  3.9351040E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9307158E+00 -2.4745862E+00  3.9307158E+00 -8.2914355E-01 -2.4745862E+00  3.9307158E+00  3.9307158E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9270932E+00 -2.4649085E+00  3.9270932E+00 -7.8646051E-01 -2.4649085E+00  3.9270932E+00  3.9270932E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9242169E+00 -2.4534188E+00  3.9242169E+00 -7.4061937E-01 -2.4534188E+00  3.9242169E+00  3.9242169E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9220633E+00 -2.4401225E+00  3.9220633E+00 -6.9175671E-01 -2.4401225E+00  3.9220633E+00  3.9220633E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9724336E+00 -2.5328273E+00  3.9724336E+00 -9.5641262E-01 -2.5328273E+00  3.9724336E+00  3.9724336E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9661581E+00 -2.5262891E+00  3.9661581E+00 -9.2083126E-01 -2.5262891E+00  3.9661581E+00  3.9661581E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9605976E+00 -2.5179676E+00  3.9605976E+00 -8.8185547E-01 -2.5179676E+00  3.9605976E+00  3.9605976E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9557355E+00 -2.5078556E+00  3.9557355E+00 -8.3960163E-01 -2.5078556E+00  3.9557355E+00  3.9557355E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9515519E+00 -2.4959512E+00  3.9515519E+00 -7.9419932E-01 -2.4959512E+00  3.9515519E+00  3.9515519E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9480230E+00 -2.4822578E+00  3.9480230E+00 -7.4579063E-01 -2.4822578E+00  3.9480230E+00  3.9480230E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9451217E+00 -2.4667839E+00  3.9451217E+00 -6.9452939E-01 -2.4667839E+00  3.9451217E+00  3.9451217E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0005016E+00 -2.5737569E+00  4.0005016E+00 -9.7617627E-01 -2.5737569E+00  4.0005016E+00  4.0005016E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9938690E+00 -2.5648755E+00  3.9938690E+00 -9.3690255E-01 -2.5648755E+00  3.9938690E+00  3.9938690E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9878421E+00 -2.5542011E+00  3.9878421E+00 -8.9443608E-01 -2.5542011E+00  3.9878421E+00  3.9878421E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9824025E+00 -2.5417322E+00  3.9824025E+00 -8.4890151E-01 -2.5417322E+00  3.9824025E+00  3.9824025E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9775283E+00 -2.5274722E+00  3.9775283E+00 -8.0043636E-01 -2.5274722E+00  3.9775283E+00  3.9775283E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9731946E+00 -2.5114298E+00  3.9731946E+00 -7.4919029E-01 -2.5114298E+00  3.9731946E+00  3.9731946E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9693731E+00 -2.4936187E+00  3.9693731E+00 -6.9532417E-01 -2.4936187E+00  3.9693731E+00  3.9693731E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0313347E+00 -2.6159352E+00  4.0313347E+00 -9.9109293E-01 -2.6159352E+00  4.0313347E+00  4.0313347E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0238155E+00 -2.6042488E+00  4.0238155E+00 -9.4833799E-01 -2.6042488E+00  4.0238155E+00  4.0238155E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0168179E+00 -2.5907833E+00  4.0168179E+00 -9.0258172E-01 -2.5907833E+00  4.0168179E+00  4.0168179E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0103207E+00 -2.5755416E+00  4.0103207E+00 -8.5395680E-01 -2.5755416E+00  4.0103207E+00  4.0103207E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0042995E+00 -2.5585318E+00  4.0042995E+00 -8.0260912E-01 -2.5585318E+00  4.0042995E+00  4.0042995E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9987270E+00 -2.5397671E+00  3.9987270E+00 -7.4869665E-01 -2.5397671E+00  3.9987270E+00  3.9987270E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9935729E+00 -2.5192653E+00  3.9935729E+00 -6.9238830E-01 -2.5192653E+00  3.9935729E+00  3.9935729E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0577235E+00 -2.6531868E+00  4.0577235E+00 -1.0026273E+00 -2.6531868E+00  4.0577235E+00  4.0577235E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0495393E+00 -2.6388162E+00  4.0495393E+00 -9.5644438E-01 -2.6388162E+00  4.0495393E+00  4.0495393E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0417692E+00 -2.6226744E+00  4.0417692E+00 -9.0742012E-01 -2.6226744E+00  4.0417692E+00  4.0417692E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0343885E+00 -2.6047671E+00  4.0343885E+00 -8.5571063E-01 -2.6047671E+00  4.0343885E+00  4.0343885E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0273699E+00 -2.5851051E+00  4.0273699E+00 -8.0148168E-01 -2.5851051E+00  4.0273699E+00  4.0273699E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0206837E+00 -2.5637043E+00  4.0206837E+00 -7.4490790E-01 -2.5637043E+00  4.0206837E+00  4.0206837E+00  0.0000000E+00  0.0000000E+00
