 0.0000000E+00  0.0000000E+00  5.8584513E+00  5.8584513E+00 -2.7925953E+00 -3.6039497E-01  5.8584513E+00 -2.7925953E+00  5.8584513E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8351112E+00  5.8351112E+00 -2.8034578E+00 -3.4886377E-01  5.8351112E+00 -2.8034578E+00  5.8351112E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8122583E+00  5.8122583E+00 -2.8132382E+00 -3.3547210E-01  5.8122583E+00 -2.8132382E+00  5.8122583E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7899179E+00  5.7899179E+00 -2.8218980E+00 -3.2020553E-01  5.7899179E+00 -2.8218980E+00  5.7899179E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9168928E+00  5.9168928E+00 -2.7703330E+00 -3.8950647E-01  5.9168928E+00 -2.7703330E+00  5.9168928E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8922408E+00  5.8922408E+00 -2.7833004E+00 -3.8255482E-01  5.8922408E+00 -2.7833004E+00  5.8922408E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8679637E+00  5.8679637E+00 -2.7953062E+00 -3.7386150E-01  5.8679637E+00 -2.7953062E+00  5.8679637E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8440891E+00  5.8440891E+00 -2.8063078E+00 -3.6339989E-01  5.8440891E+00 -2.8063078E+00  5.8440891E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8206430E+00  5.8206430E+00 -2.8162645E+00 -3.5114901E-01  5.8206430E+00 -2.8162645E+00  5.8206430E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7976499E+00  5.7976499E+00 -2.8251378E+00 -3.3709362E-01  5.7976499E+00 -2.8251378E+00  5.7976499E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7751326E+00  5.7751326E+00 -2.8328911E+00 -3.2122441E-01  5.7751326E+00 -2.8328911E+00  5.7751326E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9027889E+00  5.9027889E+00 -2.7870453E+00 -3.9460777E-01  5.9027889E+00 -2.7870453E+00  5.9027889E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8780521E+00  5.8780521E+00 -2.7990633E+00 -3.8681068E-01  5.8780521E+00 -2.7990633E+00  5.8780521E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8536618E+00  5.8536618E+00 -2.8101120E+00 -3.7731416E-01  5.8536618E+00 -2.8101120E+00  5.8536618E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8296434E+00  5.8296434E+00 -2.8201510E+00 -3.6609677E-01  5.8296434E+00 -2.8201510E+00  5.8296434E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8060209E+00  5.8060209E+00 -2.8291417E+00 -3.5314261E-01  5.8060209E+00 -2.8291417E+00  5.8060209E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7828165E+00  5.7828165E+00 -2.8370475E+00 -3.3844148E-01  5.7828165E+00 -2.8370475E+00  5.7828165E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7600510E+00  5.7600510E+00 -2.8438342E+00 -3.2198898E-01  5.7600510E+00 -2.8438342E+00  5.7600510E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8879121E+00  5.8879121E+00 -2.8033841E+00 -3.9936567E-01  5.8879121E+00 -2.8033841E+00  5.8879121E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8630511E+00  5.8630511E+00 -2.8144125E+00 -3.9073280E-01  5.8630511E+00 -2.8144125E+00  5.8630511E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8385087E+00  5.8385087E+00 -2.8244654E+00 -3.8044491E-01  5.8385087E+00 -2.8244654E+00  5.8385087E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8143081E+00  5.8143081E+00 -2.8335042E+00 -3.6848559E-01  5.8143081E+00 -2.8335042E+00  5.8143081E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7904708E+00  5.7904708E+00 -2.8414922E+00 -3.5484390E-01  5.7904708E+00 -2.8414922E+00  5.7904708E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7670170E+00  5.7670170E+00 -2.8483948E+00 -3.3951450E-01  5.7670170E+00 -2.8483948E+00  5.7670170E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7439649E+00  5.7439649E+00 -2.8541795E+00 -3.2249772E-01  5.7439649E+00 -2.8541795E+00  5.7439649E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8723670E+00  5.8723670E+00 -2.8194312E+00 -4.0375351E-01  5.8723670E+00 -2.8194312E+00  5.8723670E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8473836E+00  5.8473836E+00 -2.8294650E+00 -3.9429529E-01  5.8473836E+00 -2.8294650E+00  5.8473836E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8226843E+00  5.8226843E+00 -2.8385126E+00 -3.8322907E-01  5.8226843E+00 -2.8385126E+00  5.8226843E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7982902E+00  5.7982902E+00 -2.8465374E+00 -3.7054323E-01  5.7982902E+00 -2.8465374E+00  5.7982902E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7742212E+00  5.7742212E+00 -2.8535046E+00 -3.5623153E-01  5.7742212E+00 -2.8535046E+00  5.7742212E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7504954E+00  5.7504954E+00 -2.8593819E+00 -3.4029323E-01  5.7504954E+00 -2.8593819E+00  5.7504954E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7271292E+00  5.7271292E+00 -2.8641388E+00 -3.2273311E-01  5.7271292E+00 -2.8641388E+00  5.7271292E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8571820E+00  5.8571820E+00 -2.8360537E+00 -4.0773611E-01  5.8571820E+00 -2.8360537E+00  5.8571820E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8319405E+00  5.8319405E+00 -2.8449756E+00 -3.9746948E-01  5.8319405E+00 -2.8449756E+00  5.8319405E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8069531E+00  5.8069531E+00 -2.8529048E+00 -3.8564341E-01  5.8069531E+00 -2.8529048E+00  5.8069531E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7822388E+00  5.7822388E+00 -2.8598066E+00 -3.7225099E-01  5.7822388E+00 -2.8598066E+00  5.7822388E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7578154E+00  5.7578154E+00 -2.8656482E+00 -3.5729058E-01  5.7578154E+00 -2.8656482E+00  5.7578154E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7336990E+00  5.7336990E+00 -2.8703987E+00 -3.4076587E-01  5.7336990E+00 -2.8703987E+00  5.7336990E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7099042E+00  5.7099042E+00 -2.8740300E+00 -3.2268597E-01  5.7099042E+00 -2.8740300E+00  5.7099042E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8403749E+00  5.8403749E+00 -2.8516567E+00 -4.1132237E-01  5.8403749E+00 -2.8516567E+00  5.8403749E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8148959E+00  5.8148959E+00 -2.8594752E+00 -4.0026002E-01  5.8148959E+00 -2.8594752E+00  5.8148959E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7896355E+00  5.7896355E+00 -2.8662912E+00 -3.8768933E-01  5.7896355E+00 -2.8662912E+00  5.7896355E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7646110E+00  5.7646110E+00 -2.8720714E+00 -3.7360784E-01  5.7646110E+00 -2.8720714E+00  5.7646110E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7398381E+00  5.7398381E+00 -2.8767849E+00 -3.5801825E-01  5.7398381E+00 -2.8767849E+00  5.7398381E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7153312E+00  5.7153312E+00 -2.8804030E+00 -3.4092847E-01  5.7153312E+00 -2.8804030E+00  5.7153312E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6911030E+00  5.6911030E+00 -2.8828992E+00 -3.2235161E-01  5.6911030E+00 -2.8828992E+00  5.6911030E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8234891E+00  5.8234891E+00 -2.8675253E+00 -4.1446667E-01  5.8234891E+00 -2.8675253E+00  5.8234891E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7976976E+00  5.7976976E+00 -2.8741735E+00 -4.0262716E-01  5.7976976E+00 -2.8741735E+00  5.7976976E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7720863E+00  5.7720863E+00 -2.8798068E+00 -3.8933232E-01  5.7720863E+00 -2.8798068E+00  5.7720863E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7466708E+00  5.7466708E+00 -2.8843941E+00 -3.7458397E-01  5.7466708E+00 -2.8843941E+00  5.7466708E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7214654E+00  5.7214654E+00 -2.8879065E+00 -3.5838894E-01  5.7214654E+00 -2.8879065E+00  5.7214654E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6964828E+00  5.6964828E+00 -2.8903170E+00 -3.4075913E-01  5.6964828E+00 -2.8903170E+00  5.6964828E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6717343E+00  5.6717343E+00 -2.8916014E+00 -3.2171145E-01  5.6717343E+00 -2.8916014E+00  5.6717343E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8062158E+00  5.8062158E+00 -2.8834886E+00 -4.1715643E-01  5.8062158E+00 -2.8834886E+00  5.8062158E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7799846E+00  5.7799846E+00 -2.8888479E+00 -4.0455972E-01  5.7799846E+00 -2.8888479E+00  5.7799846E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7539005E+00  5.7539005E+00 -2.8931853E+00 -3.9056242E-01  5.7539005E+00 -2.8931853E+00  5.7539005E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7279771E+00  5.7279771E+00 -2.8964713E+00 -3.7517047E-01  5.7279771E+00 -2.8964713E+00  5.7279771E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7022266E+00  5.7022266E+00 -2.8986783E+00 -3.5839472E-01  5.7022266E+00 -2.8986783E+00  5.7022266E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6766599E+00  5.6766599E+00 -2.8997811E+00 -3.4025085E-01  5.6766599E+00 -2.8997811E+00  5.6766599E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6512866E+00  5.6512866E+00 -2.8997569E+00 -3.2075936E-01  5.6512866E+00 -2.8997569E+00  5.6512866E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7871689E+00  5.7871689E+00 -2.8983368E+00 -4.1937178E-01  5.7871689E+00 -2.8983368E+00  5.7871689E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7605363E+00  5.7605363E+00 -2.9024376E+00 -4.0603771E-01  5.7605363E+00 -2.9024376E+00  5.7605363E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7340054E+00  5.7340054E+00 -2.9054989E+00 -3.9136020E-01  5.7340054E+00 -2.9054989E+00  5.7340054E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7075888E+00  5.7075888E+00 -2.9074932E+00 -3.7534902E-01  5.7075888E+00 -2.9074932E+00  5.7075888E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6812976E+00  5.6812976E+00 -2.9083953E+00 -3.5801865E-01  5.6812976E+00 -2.9083953E+00  5.6812976E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6551417E+00  5.6551417E+00 -2.9081821E+00 -3.3938826E-01  5.6551417E+00 -2.9081821E+00  5.6551417E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6291296E+00  5.6291296E+00 -2.9068331E+00 -3.1948163E-01  5.6291296E+00 -2.9068331E+00  5.6291296E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7682563E+00  5.7682563E+00 -2.9138446E+00 -4.2108427E-01  5.7682563E+00 -2.9138446E+00  5.7682563E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7410353E+00  5.7410353E+00 -2.9165129E+00 -4.0703844E-01  5.7410353E+00 -2.9165129E+00  5.7410353E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7138786E+00  5.7138786E+00 -2.9181315E+00 -3.9170748E-01  5.7138786E+00 -2.9181315E+00  5.7138786E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6867971E+00  5.6867971E+00 -2.9186745E+00 -3.7510490E-01  5.6867971E+00 -2.9186745E+00  5.6867971E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6598004E+00  5.6598004E+00 -2.9181180E+00 -3.5724876E-01  5.6598004E+00 -2.9181180E+00  5.6598004E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6328968E+00  5.6328968E+00 -2.9164409E+00 -3.3816156E-01  5.6328968E+00 -2.9164409E+00  5.6328968E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6060935E+00  5.6060935E+00 -2.9136240E+00 -3.1787018E-01  5.6060935E+00 -2.9136240E+00  5.6060935E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7477029E+00  5.7477029E+00 -2.9284749E+00 -4.2227962E-01  5.7477029E+00 -2.9284749E+00  5.7477029E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7198762E+00  5.7198762E+00 -2.9296873E+00 -4.0754427E-01  5.7198762E+00 -2.9296873E+00  5.7198762E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6920690E+00  5.6920690E+00 -2.9298334E+00 -3.9158471E-01  5.6920690E+00 -2.9298334E+00  5.6920690E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6642909E+00  5.6642909E+00 -2.9288889E+00 -3.7441785E-01  5.6642909E+00 -2.9288889E+00  5.6642909E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6365503E+00  5.6365503E+00 -2.9268319E+00 -3.5606493E-01  5.6365503E+00 -2.9268319E+00  5.6365503E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6088547E+00  5.6088547E+00 -2.9236430E+00 -3.3655143E-01  5.6088547E+00 -2.9236430E+00  5.6088547E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5812104E+00  5.5812104E+00 -2.9193051E+00 -3.1590699E-01  5.5812104E+00 -2.9193051E+00  5.5812104E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7267206E+00  5.7267206E+00 -2.9433626E+00 -4.2290012E-01  5.7267206E+00 -2.9433626E+00  5.7267206E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6981341E+00  5.6981341E+00 -2.9429829E+00 -4.0750924E-01  5.6981341E+00 -2.9429829E+00  5.6981341E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6695214E+00  5.6695214E+00 -2.9415172E+00 -3.9095578E-01  5.6695214E+00 -2.9415172E+00  5.6695214E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6408914E+00  5.6408914E+00 -2.9389437E+00 -3.7325992E-01  5.6408914E+00 -2.9389437E+00  5.6408914E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6122521E+00  5.6122521E+00 -2.9352430E+00 -3.5444593E-01  5.6122521E+00 -2.9352430E+00  5.6122521E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5836105E+00  5.5836105E+00 -2.9303980E+00 -3.3454214E-01  5.5836105E+00 -2.9303980E+00  5.5836105E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5549725E+00  5.5549725E+00 -2.9243940E+00 -3.1358075E-01  5.5549725E+00 -2.9243940E+00  5.5549725E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7035955E+00  5.7035955E+00 -2.9572333E+00 -4.2298149E-01  5.7035955E+00 -2.9572333E+00  5.7035955E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6741517E+00  5.6741517E+00 -2.9551367E+00 -4.0695966E-01  5.6741517E+00 -2.9551367E+00  5.6741517E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6446414E+00  5.6446414E+00 -2.9519421E+00 -3.8983911E-01  5.6446414E+00 -2.9519421E+00  5.6446414E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6150720E+00  5.6150720E+00 -2.9476291E+00 -3.7164301E-01  5.6150720E+00 -2.9476291E+00  5.6150720E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5854502E+00  5.5854502E+00 -2.9421792E+00 -3.5239845E-01  5.5854502E+00 -2.9421792E+00  5.5854502E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5557817E+00  5.5557817E+00 -2.9355768E+00 -3.3213626E-01  5.5557817E+00 -2.9355768E+00  5.5557817E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5260713E+00  5.5260713E+00 -2.9278086E+00 -3.1089091E-01  5.5260713E+00 -2.9278086E+00  5.5260713E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6796985E+00  5.6796985E+00 -2.9711993E+00 -4.2242516E-01  5.6796985E+00 -2.9711993E+00  5.6796985E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6493255E+00  5.6493255E+00 -2.9673325E+00 -4.0580803E-01  5.6493255E+00 -2.9673325E+00  5.6493255E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6188305E+00  5.6188305E+00 -2.9623377E+00 -3.8815786E-01  5.6188305E+00 -2.9623377E+00  5.6188305E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5882212E+00  5.5882212E+00 -2.9561969E+00 -3.6950046E-01  5.5882212E+00 -2.9561969E+00  5.5882212E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5575044E+00  5.5575044E+00 -2.9488949E+00 -3.4986529E-01  5.5575044E+00 -2.9488949E+00  5.5575044E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5266863E+00  5.5266863E+00 -2.9404188E+00 -3.2928535E-01  5.5266863E+00 -2.9404188E+00  5.5266863E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4957722E+00  5.4957722E+00 -2.9307582E+00 -3.0779700E-01  5.4957722E+00 -2.9307582E+00  5.4957722E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6549016E+00  5.6549016E+00 -2.9856164E+00 -4.2122710E-01  5.6549016E+00 -2.9856164E+00  5.6549016E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6232485E+00  5.6232485E+00 -2.9796108E+00 -4.0405709E-01  5.6232485E+00 -2.9796108E+00  5.6232485E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5914401E+00  5.5914401E+00 -2.9724673E+00 -3.8591940E-01  5.5914401E+00 -2.9724673E+00  5.5914401E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5594833E+00  5.5594833E+00 -2.9641699E+00 -3.6684255E-01  5.5594833E+00 -2.9641699E+00  5.5594833E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5273839E+00  5.5273839E+00 -2.9547049E+00 -3.4685841E-01  5.5273839E+00 -2.9547049E+00  5.5273839E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4951473E+00  5.4951473E+00 -2.9440612E+00 -3.2600208E-01  5.4951473E+00 -2.9440612E+00  5.4951473E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4627781E+00  5.4627781E+00 -2.9322305E+00 -3.0431173E-01  5.4627781E+00 -2.9322305E+00  5.4627781E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6241402E+00  5.6241402E+00 -2.9954717E+00 -4.1941141E-01  5.6241402E+00 -2.9954717E+00  5.6241402E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5914559E+00  5.5914559E+00 -2.9875248E+00 -4.0171312E-01  5.5914559E+00 -2.9875248E+00  5.5914559E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5585537E+00  5.5585537E+00 -2.9784067E+00 -3.8311719E-01  5.5585537E+00 -2.9784067E+00  5.5585537E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5254405E+00  5.5254405E+00 -2.9681034E+00 -3.6365391E-01  5.5254405E+00 -2.9681034E+00  5.5254405E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4921228E+00  5.4921228E+00 -2.9566035E+00 -3.4335674E-01  5.4921228E+00 -2.9566035E+00  5.4921228E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4586067E+00  5.4586067E+00 -2.9438983E+00 -3.2226215E-01  5.4586067E+00 -2.9438983E+00  5.4586067E+00  0.0000000E+00  0.0000000E+00
