 0.0000000E+00  0.0000000E+00  3.5189248E+00  3.5189248E+00 -5.4042179E-01 -2.5768175E-01  3.5189248E+00 -5.4042179E-01  3.5189248E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5737099E+00  3.5737099E+00 -4.2250022E-01 -2.9189877E-01  3.5737099E+00 -4.2250022E-01  3.5737099E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5817177E+00  3.5817177E+00 -4.6960037E-01 -2.9192036E-01  3.5817177E+00 -4.6960037E-01  3.5817177E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5901900E+00  3.5901900E+00 -5.1593388E-01 -2.9008161E-01  3.5901900E+00 -5.1593388E-01  3.5901900E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5991348E+00  3.5991348E+00 -5.6143652E-01 -2.8634961E-01  3.5991348E+00 -5.6143652E-01  3.5991348E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6085584E+00  3.6085584E+00 -6.0604571E-01 -2.8069778E-01  3.6085584E+00 -6.0604571E-01  3.6085584E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6184656E+00  3.6184656E+00 -6.4970077E-01 -2.7310607E-01  3.6184656E+00 -6.4970077E-01  3.6184656E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6288594E+00  3.6288594E+00 -6.9234312E-01 -2.6356104E-01  3.6288594E+00 -6.9234312E-01  3.6288594E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6879927E+00  3.6879927E+00 -5.8398464E-01 -3.0411870E-01  3.6879927E+00 -5.8398464E-01  3.6879927E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6958883E+00  3.6958883E+00 -6.3012471E-01 -3.0295236E-01  3.6958883E+00 -6.3012471E-01  3.6958883E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7042007E+00  3.7042007E+00 -6.7545576E-01 -2.9995295E-01  3.7042007E+00 -6.7545576E-01  3.7042007E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7129340E+00  3.7129340E+00 -7.1991376E-01 -2.9509453E-01  3.7129340E+00 -7.1991376E-01  3.7129340E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7220907E+00  3.7220907E+00 -7.6343655E-01 -2.8835739E-01  3.7220907E+00 -7.6343655E-01  3.7220907E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7316717E+00  3.7316717E+00 -8.0596400E-01 -2.7972821E-01  3.7316717E+00 -8.0596400E-01  3.7316717E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7416764E+00  3.7416764E+00 -8.4743827E-01 -2.6920015E-01  3.7416764E+00 -8.4743827E-01  3.7416764E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8060925E+00  3.8060925E+00 -7.4974673E-01 -3.1627910E-01  3.8060925E+00 -7.4974673E-01  3.8060925E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8139807E+00  3.8139807E+00 -7.9501723E-01 -3.1387119E-01  3.8139807E+00 -7.9501723E-01  3.8139807E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8222015E+00  3.8222015E+00 -8.3939952E-01 -3.0966874E-01  3.8222015E+00 -8.3939952E-01  3.8222015E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8307571E+00  3.8307571E+00 -8.8283206E-01 -3.0365163E-01  3.8307571E+00 -8.8283206E-01  3.8307571E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8396484E+00  3.8396484E+00 -9.2525529E-01 -2.9580600E-01  3.8396484E+00 -9.2525529E-01  3.8396484E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8488747E+00  3.8488747E+00 -9.6661186E-01 -2.8612429E-01  3.8488747E+00 -9.6661186E-01  3.8488747E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8584338E+00  3.8584338E+00 -1.0068468E+00 -2.7460538E-01  3.8584338E+00 -1.0068468E+00  3.8584338E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9347136E+00  3.9347136E+00 -9.2688171E-01 -3.2799497E-01  3.9347136E+00 -9.2688171E-01  3.9347136E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9418356E+00  3.9418356E+00 -9.7045871E-01 -3.2436264E-01  3.9418356E+00 -9.7045871E-01  3.9418356E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9492396E+00  3.9492396E+00 -1.0131059E+00 -3.1897349E-01  3.9492396E+00 -1.0131059E+00  3.9492396E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9569247E+00  3.9569247E+00 -1.0547627E+00 -3.1181400E-01  3.9569247E+00 -1.0547627E+00  3.9569247E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9648887E+00  3.9648887E+00 -1.0953706E+00 -3.0287669E-01  3.9648887E+00 -1.0953706E+00  3.9648887E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9731279E+00  3.9731279E+00 -1.1348734E+00 -2.9216025E-01  3.9731279E+00 -1.1348734E+00  3.9731279E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9816371E+00  3.9816371E+00 -1.1732173E+00 -2.7966956E-01  3.9816371E+00 -1.1732173E+00  3.9816371E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0616613E+00  4.0616613E+00 -1.1024454E+00 -3.3948833E-01  4.0616613E+00 -1.1024454E+00  4.0616613E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0682284E+00  4.0682284E+00 -1.1445337E+00 -3.3459518E-01  4.0682284E+00 -1.1445337E+00  4.0682284E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0749992E+00  4.0749992E+00 -1.1856230E+00 -3.2799219E-01  4.0749992E+00 -1.1856230E+00  4.0749992E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0819702E+00  4.0819702E+00 -1.2256545E+00 -3.1967158E-01  4.0819702E+00 -1.2256545E+00  4.0819702E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0891368E+00  4.0891368E+00 -1.2645711E+00 -3.0963155E-01  4.0891368E+00 -1.2645711E+00  4.0891368E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0964933E+00  4.0964933E+00 -1.3023188E+00 -2.9787634E-01  4.0964933E+00 -1.3023188E+00  4.0964933E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1040325E+00  4.1040325E+00 -1.3388458E+00 -2.8441616E-01  4.1040325E+00 -1.3388458E+00  4.1040325E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1964586E+00  4.1964586E+00 -1.2865337E+00 -3.5045415E-01  4.1964586E+00 -1.2865337E+00  4.1964586E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2020824E+00  4.2020824E+00 -1.3267053E+00 -3.4430778E-01  4.2020824E+00 -1.3267053E+00  4.2020824E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2078202E+00  4.2078202E+00 -1.3657986E+00 -3.3650193E-01  4.2078202E+00 -1.3657986E+00  4.2078202E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2136679E+00  4.2136679E+00 -1.4037577E+00 -3.2703457E-01  4.2136679E+00 -1.4037577E+00  4.2136679E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2196201E+00  4.2196201E+00 -1.4405291E+00 -3.1590948E-01  4.2196201E+00 -1.4405291E+00  4.2196201E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2256704E+00  4.2256704E+00 -1.4760621E+00 -3.0313629E-01  4.2256704E+00 -1.4760621E+00  4.2256704E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2318111E+00  4.2318111E+00 -1.5103085E+00 -2.8873043E-01  4.2318111E+00 -1.5103085E+00  4.2318111E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3368189E+00  4.3368189E+00 -1.4767632E+00 -3.6091689E-01  4.3368189E+00 -1.4767632E+00  4.3368189E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3408249E+00  4.3408249E+00 -1.5142806E+00 -3.5351755E-01  4.3408249E+00 -1.5142806E+00  4.3408249E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3448933E+00  4.3448933E+00 -1.5506827E+00 -3.4451359E-01  4.3448933E+00 -1.5506827E+00  4.3448933E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3490161E+00  4.3490161E+00 -1.5859135E+00 -3.3390866E-01  4.3490161E+00 -1.5859135E+00  4.3490161E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3531846E+00  4.3531846E+00 -1.6199200E+00 -3.2171204E-01  4.3531846E+00 -1.6199200E+00  4.3531846E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3573893E+00  4.3573893E+00 -1.6526519E+00 -3.0793858E-01  4.3573893E+00 -1.6526519E+00  4.3573893E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3616197E+00  4.3616197E+00 -1.6840620E+00 -2.9260862E-01  4.3616197E+00 -1.6840620E+00  4.3616197E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4742374E+00  4.4742374E+00 -1.6640313E+00 -3.7077839E-01  4.4742374E+00 -1.6640313E+00  4.4742374E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4769232E+00  4.4769232E+00 -1.6992011E+00 -3.6212790E-01  4.4769232E+00 -1.6992011E+00  4.4769232E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4795571E+00  4.4795571E+00 -1.7331530E+00 -3.5193444E-01  4.4795571E+00 -1.7331530E+00  4.4795571E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4821326E+00  4.4821326E+00 -1.7658364E+00 -3.4020663E-01  4.4821326E+00 -1.7658364E+00  4.4821326E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4846421E+00  4.4846421E+00 -1.7972032E+00 -3.2695854E-01  4.4846421E+00 -1.7972032E+00  4.4846421E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4870774E+00  4.4870774E+00 -1.8272084E+00 -3.1220962E-01  4.4870774E+00 -1.8272084E+00  4.4870774E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4894294E+00  4.4894294E+00 -1.8558100E+00 -2.9598457E-01  4.4894294E+00 -1.8558100E+00  4.4894294E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6191664E+00  4.6191664E+00 -1.8595909E+00 -3.7993998E-01  4.6191664E+00 -1.8595909E+00  4.6191664E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6195557E+00  4.6195557E+00 -1.8913527E+00 -3.7005811E-01  4.6195557E+00 -1.8913527E+00  4.6195557E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6198318E+00  4.6198318E+00 -1.9218521E+00 -3.5869759E-01  4.6198318E+00 -1.9218521E+00  4.6198318E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6199860E+00  4.6199860E+00 -1.9510400E+00 -3.4587228E-01  4.6199860E+00 -1.9510400E+00  4.6199860E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6200091E+00  4.6200091E+00 -1.9788702E+00 -3.3160115E-01  4.6200091E+00 -1.9788702E+00  4.6200091E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6198914E+00  4.6198914E+00 -2.0052997E+00 -3.1590826E-01  4.6198914E+00 -2.0052997E+00  4.6198914E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6196225E+00  4.6196225E+00 -2.0302889E+00 -2.9882256E-01  4.6196225E+00 -2.0302889E+00  4.6196225E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7606889E+00  4.7606889E+00 -2.0517843E+00 -3.8832130E-01  4.7606889E+00 -2.0517843E+00  4.7606889E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7588304E+00  4.7588304E+00 -2.0801739E+00 -3.7721614E-01  4.7588304E+00 -2.0801739E+00  4.7588304E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7567572E+00  4.7567572E+00 -2.1072154E+00 -3.6470527E-01  4.7567572E+00 -2.1072154E+00  4.7567572E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7544618E+00  4.7544618E+00 -2.1328644E+00 -3.5080667E-01  4.7544618E+00 -2.1328644E+00  4.7544618E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7519361E+00  4.7519361E+00 -2.1570794E+00 -3.3554326E-01  4.7519361E+00 -2.1570794E+00  4.7519361E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7491719E+00  4.7491719E+00 -2.1798225E+00 -3.1894273E-01  4.7491719E+00 -2.1798225E+00  4.7491719E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7461604E+00  4.7461604E+00 -2.2010590E+00 -3.0103747E-01  4.7461604E+00 -2.2010590E+00  4.7461604E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9056190E+00  4.9056190E+00 -2.2479231E+00 -3.9568339E-01  4.9056190E+00 -2.2479231E+00  4.9056190E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9005658E+00  4.9005658E+00 -2.2719280E+00 -3.8341430E-01  4.9005658E+00 -2.2719280E+00  4.9005658E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8952381E+00  4.8952381E+00 -2.2945416E+00 -3.6981146E-01  4.8952381E+00 -2.2945416E+00  4.8952381E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8896285E+00  4.8896285E+00 -2.3157234E+00 -3.5489750E-01  4.8896285E+00 -2.3157234E+00  4.8896285E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8837291E+00  4.8837291E+00 -2.3354361E+00 -3.3869965E-01  4.8837291E+00 -2.3354361E+00  4.8837291E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8775322E+00  4.8775322E+00 -2.3536455E+00 -3.2124952E-01  4.8775322E+00 -2.3536455E+00  4.8775322E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8710296E+00  4.8710296E+00 -2.3703211E+00 -3.0258300E-01  4.8710296E+00 -2.3703211E+00  4.8710296E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0398396E+00  5.0398396E+00 -2.4332182E+00 -4.0218698E-01  5.0398396E+00 -2.4332182E+00  5.0398396E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0317070E+00  5.0317070E+00 -2.4529044E+00 -3.8876208E-01  5.0317070E+00 -2.4529044E+00  5.0317070E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0232186E+00  5.0232186E+00 -2.4711397E+00 -3.7408544E-01  5.0232186E+00 -2.4711397E+00  5.0232186E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0143679E+00  5.0143679E+00 -2.4878872E+00 -3.5818309E-01  5.0143679E+00 -2.4878872E+00  5.0143679E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0051481E+00  5.0051481E+00 -2.5031137E+00 -3.4108533E-01  5.0051481E+00 -2.5031137E+00  5.0051481E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9955526E+00  4.9955526E+00 -2.5167892E+00 -3.2282658E-01  4.9955526E+00 -2.5167892E+00  4.9955526E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9855745E+00  4.9855745E+00 -2.5288876E+00 -3.0344519E-01  4.9855745E+00 -2.5288876E+00  4.9855745E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1742378E+00  5.1742378E+00 -2.6190835E+00 -4.0740714E-01  5.1742378E+00 -2.6190835E+00  5.1742378E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1623349E+00  5.1623349E+00 -2.6337334E+00 -3.9290190E-01  5.1623349E+00 -2.6337334E+00  5.1623349E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1499970E+00  5.1499970E+00 -2.6468691E+00 -3.7722787E-01  5.1499970E+00 -2.6468691E+00  5.1499970E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1372208E+00  5.1372208E+00 -2.6584606E+00 -3.6041428E-01  5.1372208E+00 -2.6584606E+00  5.1372208E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1240028E+00  5.1240028E+00 -2.6684813E+00 -3.4249435E-01  5.1240028E+00 -2.6684813E+00  5.1240028E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1103399E+00  5.1103399E+00 -2.6769086E+00 -3.2350501E-01  5.1103399E+00 -2.6769086E+00  5.1103399E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0962287E+00  5.0962287E+00 -2.6837231E+00 -3.0348681E-01  5.0962287E+00 -2.6837231E+00  5.0962287E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2996097E+00  5.2996097E+00 -2.7962817E+00 -4.1141205E-01  5.2996097E+00 -2.7962817E+00  5.2996097E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2831576E+00  5.2831576E+00 -2.8049855E+00 -3.9589046E-01  5.2831576E+00 -2.8049855E+00  5.2831576E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2662519E+00  5.2662519E+00 -2.8121790E+00 -3.7928569E-01  5.2662519E+00 -2.8121790E+00  5.2662519E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2488891E+00  5.2488891E+00 -2.8178355E+00 -3.6162989E-01  5.2488891E+00 -2.8178355E+00  5.2488891E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2310657E+00  5.2310657E+00 -2.8219319E+00 -3.4295879E-01  5.2310657E+00 -2.8219319E+00  5.2310657E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2127789E+00  5.2127789E+00 -2.8244489E+00 -3.2331146E-01  5.2127789E+00 -2.8244489E+00  5.2127789E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1940258E+00  5.1940258E+00 -2.8253710E+00 -3.0273015E-01  5.1940258E+00 -2.8253710E+00  5.1940258E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4036645E+00  5.4036645E+00 -2.9507892E+00 -4.1406745E-01  5.4036645E+00 -2.9507892E+00  5.4036645E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3833443E+00  5.3833443E+00 -2.9542378E+00 -3.9759814E-01  5.3833443E+00 -2.9542378E+00  5.3833443E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3624696E+00  5.3624696E+00 -2.9561012E+00 -3.8013693E-01  5.3624696E+00 -2.9561012E+00  5.3624696E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3410432E+00  5.3410432E+00 -2.9563612E+00 -3.6171756E-01  5.3410432E+00 -2.9563612E+00  5.3410432E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3190680E+00  5.3190680E+00 -2.9550035E+00 -3.4237708E-01  5.3190680E+00 -2.9550035E+00  5.3190680E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2965476E+00  5.2965476E+00 -2.9520175E+00 -3.2215561E-01  5.2965476E+00 -2.9520175E+00  5.2965476E+00  0.0000000E+00  0.0000000E+00
