 0.0000000E+00  0.0000000E+00  6.2059919E+00 -3.2197968E+00  6.2059919E+00 -6.3595468E-02 -3.2197968E+00  6.2059919E+00  6.2059919E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1569891E+00 -3.2392967E+00  6.1570716E+00 -8.8909980E-02 -3.2392967E+00  6.1570716E+00  6.1569891E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1092312E+00 -3.2567514E+00  6.1093872E+00 -1.1096524E-01 -3.2567514E+00  6.1093872E+00  6.1092312E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0628054E+00 -3.2720869E+00  6.0630265E+00 -1.2961769E-01 -3.2720869E+00  6.0630265E+00  6.0628054E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0177803E+00 -3.2852459E+00  6.0180592E+00 -1.4475718E-01 -3.2852459E+00  6.0180592E+00  6.0177803E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9742086E+00 -3.2961857E+00  5.9745388E+00 -1.5630480E-01 -3.2961857E+00  5.9745388E+00  5.9742086E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9321288E+00 -3.3048772E+00  5.9325041E+00 -1.6421167E-01 -3.3048772E+00  5.9325041E+00  5.9321288E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1690286E+00 -3.2103359E+00  6.1690286E+00 -8.1263753E-02 -3.2103359E+00  6.1690286E+00  6.1690286E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1195907E+00 -3.2287157E+00  6.1196636E+00 -1.0539624E-01 -3.2287157E+00  6.1196636E+00  6.1195907E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0714848E+00 -3.2449498E+00  6.0716222E+00 -1.2632197E-01 -3.2449498E+00  6.0716222E+00  6.0714848E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0247800E+00 -3.2589801E+00  6.0249747E+00 -1.4384892E-01 -3.2589801E+00  6.0249747E+00  6.0247800E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9795287E+00 -3.2707644E+00  5.9797740E+00 -1.5784346E-01 -3.2707644E+00  5.9797740E+00  5.9795287E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9357683E+00 -3.2802745E+00  5.9360582E+00 -1.6822033E-01 -3.2802745E+00  5.9360582E+00  5.9357683E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8935234E+00 -3.2874945E+00  5.8938526E+00 -1.7493503E-01 -3.2874945E+00  5.8938526E+00  5.8935234E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1306816E+00 -3.2003075E+00  6.1306816E+00 -9.6564890E-02 -3.2003075E+00  6.1306816E+00  6.1306816E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0809680E+00 -3.2175690E+00  6.0810318E+00 -1.2115657E-01 -3.2175690E+00  6.0810318E+00  6.0809680E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0326364E+00 -3.2325659E+00  6.0327565E+00 -1.4191138E-01 -3.2325659E+00  6.0327565E+00  6.0326364E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9857429E+00 -3.2452611E+00  5.9859127E+00 -1.5882147E-01 -3.2452611E+00  5.9859127E+00  5.9857429E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9403277E+00 -3.2556315E+00  5.9405414E+00 -1.7189033E-01 -3.2556315E+00  5.9405414E+00  5.9403277E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8964169E+00 -3.2636662E+00  5.8966690E+00 -1.8113711E-01 -3.2636662E+00  5.8966690E+00  5.8964169E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8540242E+00 -3.2693648E+00  5.8543102E+00 -1.8659607E-01 -3.2693648E+00  5.8543102E+00  5.8540242E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0931977E+00 -3.1914536E+00  6.0931977E+00 -1.2216295E-01 -3.1914536E+00  6.0931977E+00  6.0931977E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0429200E+00 -3.2072333E+00  6.0429752E+00 -1.4364158E-01 -3.2072333E+00  6.0429752E+00  6.0429200E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9941065E+00 -3.2206740E+00  5.9942104E+00 -1.6171945E-01 -3.2206740E+00  5.9942104E+00  5.9941065E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9467953E+00 -3.2317535E+00  5.9469420E+00 -1.7626843E-01 -3.2317535E+00  5.9469420E+00  5.9467953E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9010098E+00 -3.2404630E+00  5.9011940E+00 -1.8721297E-01 -3.2404630E+00  5.9011940E+00  5.9010098E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8567609E+00 -3.2468044E+00  5.8569781E+00 -1.9451890E-01 -3.2468044E+00  5.8569781E+00  5.8567609E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8140490E+00 -3.2507897E+00  5.8142948E+00 -1.9818895E-01 -3.2507897E+00  5.8142948E+00  5.8140490E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0523884E+00 -3.1805326E+00  6.0523884E+00 -1.3503360E-01 -3.1805326E+00  6.0523884E+00  6.0523884E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0018018E+00 -3.1949025E+00  6.0018492E+00 -1.5666214E-01 -3.1949025E+00  6.0018492E+00  6.0018018E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9527241E+00 -3.2068441E+00  5.9528130E+00 -1.7447401E-01 -3.2068441E+00  5.9528130E+00  5.9527241E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9051788E+00 -3.2163532E+00  5.9053040E+00 -1.8844762E-01 -3.2163532E+00  5.9053040E+00  5.9051788E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8591763E+00 -3.2234369E+00  5.8593333E+00 -1.9859051E-01 -3.2234369E+00  5.8593333E+00  5.8591763E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8147155E+00 -3.2281121E+00  5.8149002E+00 -2.0493764E-01 -3.2281121E+00  5.8149002E+00  5.8147155E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7717859E+00 -3.2304043E+00  5.7719947E+00 -2.0754622E-01 -3.2304043E+00  5.7719947E+00  5.7717859E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0117019E+00 -3.1701674E+00  6.0117019E+00 -1.5515968E-01 -3.1701674E+00  6.0117019E+00  6.0117019E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9607217E+00 -3.1829489E+00  5.9607618E+00 -1.7545910E-01 -3.1829489E+00  5.9607618E+00  5.9607217E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9112861E+00 -3.1932178E+00  5.9113611E+00 -1.9174231E-01 -3.1932178E+00  5.9113611E+00  5.9112861E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8634057E+00 -3.2009893E+00  5.8635113E+00 -2.0408959E-01 -3.2009893E+00  5.8635113E+00  5.8634057E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8170793E+00 -3.2062877E+00  5.8172113E+00 -2.1257501E-01 -3.2062877E+00  5.8172113E+00  5.8170793E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7722950E+00 -3.2091453E+00  5.7724500E+00 -2.1727725E-01 -3.2091453E+00  5.7724500E+00  5.7722950E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7290327E+00 -3.2096014E+00  5.7292075E+00 -2.1828448E-01 -3.2096014E+00  5.7292075E+00  5.7290327E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9703577E+00 -3.1599048E+00  5.9703577E+00 -1.7595082E-01 -3.1599048E+00  5.9703577E+00  5.9703577E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9187995E+00 -3.1707927E+00  5.9188329E+00 -1.9350418E-01 -3.1707927E+00  5.9188329E+00  5.9187995E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8688468E+00 -3.1791296E+00  5.8689092E+00 -2.0766050E-01 -3.1791296E+00  5.8689092E+00  5.8688468E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8204920E+00 -3.1849415E+00  5.8205795E+00 -2.1822325E-01 -3.1849415E+00  5.8205795E+00  5.8204920E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7737174E+00 -3.1882636E+00  5.7738266E+00 -2.2510958E-01 -3.1882636E+00  5.7738266E+00  5.7737174E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7284970E+00 -3.1891384E+00  5.7286250E+00 -2.2831632E-01 -3.1891384E+00  5.7286250E+00  5.7284970E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6847980E+00 -3.1876145E+00  5.6849419E+00 -2.2789388E-01 -3.1876145E+00  5.6849419E+00  5.6847980E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.9261018E+00 -3.1475541E+00  5.9261018E+00 -1.8961735E-01 -3.1475541E+00  5.9261018E+00  5.9261018E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8742396E+00 -3.1567080E+00  5.8742669E+00 -2.0829355E-01 -3.1567080E+00  5.8742669E+00  5.8742396E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8239820E+00 -3.1632223E+00  5.8240329E+00 -2.2232772E-01 -3.1632223E+00  5.8240329E+00  5.8239820E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7753127E+00 -3.1671461E+00  5.7753839E+00 -2.3202220E-01 -3.1671461E+00  5.7753839E+00  5.7753127E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7282061E+00 -3.1685342E+00  5.7282947E+00 -2.3762368E-01 -3.1685342E+00  5.7282947E+00  5.7282061E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6826288E+00 -3.1674464E+00  5.6827322E+00 -2.3934022E-01 -3.1674464E+00  5.6827322E+00  5.6826288E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6385413E+00 -3.1639462E+00  5.6386573E+00 -2.3736162E-01 -3.1639462E+00  5.6386573E+00  5.6385413E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8822965E+00 -3.1363562E+00  5.8822965E+00 -2.1065371E-01 -3.1363562E+00  5.8822965E+00  5.8822965E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8297864E+00 -3.1433198E+00  5.8298082E+00 -2.2512907E-01 -3.1433198E+00  5.8298082E+00  5.8297864E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7789209E+00 -3.1476234E+00  5.7789615E+00 -2.3614896E-01 -3.1476234E+00  5.7789615E+00  5.7789209E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7296685E+00 -3.1493260E+00  5.7297250E+00 -2.4359649E-01 -3.1493260E+00  5.7297250E+00  5.7296685E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6819897E+00 -3.1484922E+00  5.6820598E+00 -2.4743601E-01 -3.1484922E+00  5.6820598E+00  5.6819897E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6358393E+00 -3.1451910E+00  5.6359208E+00 -2.4769672E-01 -3.1451910E+00  5.6359208E+00  5.6358393E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5911672E+00 -3.1394945E+00  5.5912583E+00 -2.4445222E-01 -3.1394945E+00  5.5912583E+00  5.5911672E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8359546E+00 -3.1234169E+00  5.8359546E+00 -2.1879037E-01 -3.1234169E+00  5.8359546E+00  5.8359546E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7829521E+00 -3.1282780E+00  5.7829691E+00 -2.3755959E-01 -3.1282780E+00  5.7829691E+00  5.7829521E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7315991E+00 -3.1304187E+00  5.7316305E+00 -2.5051442E-01 -3.1304187E+00  5.7316305E+00  5.7315991E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6818511E+00 -3.1299180E+00  5.6818947E+00 -2.5835779E-01 -3.1299180E+00  5.6818947E+00  5.6818511E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6336582E+00 -3.1268575E+00  5.6337119E+00 -2.6161862E-01 -3.1268575E+00  5.6337119E+00  5.6336582E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5869661E+00 -3.1213209E+00  5.5870283E+00 -2.6071350E-01 -3.1213209E+00  5.5870283E+00  5.5869661E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5417176E+00 -3.1133933E+00  5.5417867E+00 -2.5598079E-01 -3.1133933E+00  5.5417867E+00  5.5417176E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7897396E+00 -3.1114611E+00  5.7897396E+00 -2.6964570E-01 -3.1114611E+00  5.7897396E+00  5.7897396E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7359870E+00 -3.1137931E+00  5.7359997E+00 -2.7467628E-01 -3.1137931E+00  5.7359997E+00  5.7359870E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6838842E+00 -3.1133878E+00  5.6839075E+00 -2.7787388E-01 -3.1133878E+00  5.6839075E+00  5.6838842E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6333807E+00 -3.1103382E+00  5.6334128E+00 -2.7869088E-01 -3.1103382E+00  5.6334128E+00  5.6333807E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5844204E+00 -3.1047388E+00  5.5844597E+00 -2.7680596E-01 -3.1047388E+00  5.5844597E+00  5.5844204E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5369429E+00 -3.0966842E+00  5.5369881E+00 -2.7205365E-01 -3.0966842E+00  5.5369881E+00  5.5369429E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4908850E+00 -3.0862691E+00  5.4909348E+00 -2.6438194E-01 -3.0862691E+00  5.4909348E+00  5.4908850E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7398303E+00 -3.0967335E+00  5.7398303E+00 -2.4354740E-01 -3.0967335E+00  5.7398303E+00  5.7398303E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6853206E+00 -3.0964842E+00  5.6853296E+00 -2.5968862E-01 -3.0964842E+00  5.6853296E+00  5.6853206E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6324878E+00 -3.0934986E+00  5.6325041E+00 -2.7024907E-01 -3.0934986E+00  5.6325041E+00  5.6324878E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5812628E+00 -3.0878788E+00  5.5812850E+00 -2.7579402E-01 -3.0878788E+00  5.5812850E+00  5.5812628E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5315742E+00 -3.0797275E+00  5.5316010E+00 -2.7679206E-01 -3.0797275E+00  5.5316010E+00  5.5315742E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4833493E+00 -3.0691475E+00  5.4833798E+00 -2.7364403E-01 -3.0691475E+00  5.4833798E+00  5.4833493E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4365153E+00 -3.0562405E+00  5.4365484E+00 -2.6670065E-01 -3.0562405E+00  5.4365484E+00  5.4365153E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6898910E+00 -3.0829606E+00  5.6898910E+00 -2.8618738E-01 -3.0829606E+00  5.6898910E+00  5.6898910E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6346302E+00 -3.0800464E+00  5.6346359E+00 -2.9379412E-01 -3.0800464E+00  5.6346359E+00  5.6346302E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5810019E+00 -3.0743436E+00  5.5810121E+00 -2.9770657E-01 -3.0743436E+00  5.5810121E+00  5.5810019E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5289361E+00 -3.0659776E+00  5.5289498E+00 -2.9797534E-01 -3.0659776E+00  5.5289498E+00  5.5289361E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4783605E+00 -3.0550709E+00  5.4783767E+00 -2.9470458E-01 -3.0550709E+00  5.4783767E+00  5.4783605E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4292013E+00 -3.0417427E+00  5.4292192E+00 -2.8803786E-01 -3.0417427E+00  5.4292192E+00  5.4292013E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3813842E+00 -3.0261093E+00  5.3814032E+00 -2.7814648E-01 -3.0261093E+00  5.3814032E+00  5.3813842E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6392235E+00 -3.0698639E+00  5.6392235E+00 -2.9463710E-01 -3.0698639E+00  5.6392235E+00  5.6392235E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5825279E+00 -3.0634465E+00  5.5825309E+00 -3.0423298E-01 -3.0634465E+00  5.5825309E+00  5.5825279E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5275311E+00 -3.0543110E+00  5.5275362E+00 -3.0892872E-01 -3.0543110E+00  5.5275362E+00  5.5275311E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4741427E+00 -3.0425886E+00  5.4741491E+00 -3.0908663E-01 -3.0425886E+00  5.4741491E+00  5.4741427E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4222731E+00 -3.0284066E+00  5.4222803E+00 -3.0507492E-01 -3.0284066E+00  5.4222803E+00  5.4222731E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3718341E+00 -3.0118883E+00  5.3718415E+00 -2.9725012E-01 -3.0118883E+00  5.3718415E+00  5.3718341E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3227396E+00 -2.9931531E+00  5.3227467E+00 -2.8595420E-01 -2.9931531E+00  5.3227467E+00  5.3227396E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5796172E+00 -3.0483997E+00  5.5796172E+00 -3.3285816E-01 -3.0483997E+00  5.5796172E+00  5.5796172E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5224048E+00 -3.0392360E+00  5.5224055E+00 -3.3463527E-01 -3.0392360E+00  5.5224055E+00  5.5224048E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4668090E+00 -3.0273349E+00  5.4668099E+00 -3.3253188E-01 -3.0273349E+00  5.4668099E+00  5.4668090E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4127381E+00 -3.0128391E+00  5.4127387E+00 -3.2692250E-01 -3.0128391E+00  5.4127387E+00  5.4127381E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3601028E+00 -2.9958870E+00  5.3601026E+00 -3.1810026E-01 -2.9958870E+00  5.3601026E+00  5.3601028E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3088155E+00 -2.9766121E+00  5.3088143E+00 -3.0631227E-01 -2.9766121E+00  5.3088143E+00  5.3088155E+00  0.0000000E+00  0.0000000E+00
