 0.0000000E+00  0.0000000E+00 -4.8710132E-02  2.1104356E+00 -4.8804161E-02  9.6350088E-01  2.1104356E+00 -4.8804161E-02 -4.8710132E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.2109946E-02  2.1065931E+00 -5.2290579E-02  9.2722115E-01  2.1065931E+00 -5.2290579E-02 -5.2109946E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.4884314E-02  2.1033229E+00 -5.5144756E-02  8.9411885E-01  2.1033229E+00 -5.5144756E-02 -5.4884314E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.6906150E-02  2.1007498E+00 -5.7240165E-02  8.6434696E-01  2.1007498E+00 -5.7240165E-02 -5.6906150E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.8069000E-02  2.0989784E+00 -5.8470846E-02  8.3801970E-01  2.0989784E+00 -5.8470846E-02 -5.8069000E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.8284594E-02  2.0980950E+00 -5.8748977E-02  8.1521654E-01  2.0980950E+00 -5.8748977E-02 -5.8284594E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -7.4708227E-02  2.0826237E+00 -7.4708227E-02  9.1235891E-01  2.0826237E+00 -7.4708227E-02 -7.4708227E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -7.8775087E-02  2.0782033E+00 -7.8865520E-02  8.7536418E-01  2.0782033E+00 -7.8865520E-02 -7.8775087E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -8.2237754E-02  2.0743307E+00 -8.2411402E-02  8.4142822E-01  2.0743307E+00 -8.2411402E-02 -8.2237754E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -8.4965206E-02  2.0711346E+00 -8.5215467E-02  8.1073353E-01  2.0711346E+00 -8.5215467E-02 -8.4965206E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -8.6848342E-02  2.0687222E+00 -8.7169161E-02  7.8341691E-01  2.0687222E+00 -8.7169161E-02 -8.6848342E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -8.7797273E-02  2.0671812E+00 -8.8183080E-02  7.5957477E-01  2.0671812E+00 -8.8183080E-02 -8.7797273E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -8.7738979E-02  2.0665828E+00 -8.8184637E-02  7.3926774E-01  2.0665828E+00 -8.8184637E-02 -8.7738979E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.0304043E-01  2.0520152E+00 -1.0304043E-01  8.2957186E-01  2.0520152E+00 -1.0304043E-01 -1.0304043E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.0713620E-01  2.0476216E+00 -1.0722302E-01  7.9417190E-01  2.0476216E+00 -1.0722302E-01 -1.0713620E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.1051364E-01  2.0438833E+00 -1.1068027E-01  7.6206270E-01  2.0438833E+00 -1.1068027E-01 -1.1051364E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.1306053E-01  2.0409102E+00 -1.1330057E-01  7.3338244E-01  2.0409102E+00 -1.1330057E-01 -1.1306053E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.1468505E-01  2.0387920E+00 -1.1499264E-01  7.0822512E-01  2.0387920E+00 -1.1499264E-01 -1.1468505E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.1531318E-01  2.0376006E+00 -1.1568291E-01  6.8664666E-01  2.0376006E+00 -1.1568291E-01 -1.1531318E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.1488641E-01  2.0373927E+00 -1.1531331E-01  6.6867018E-01  2.0373927E+00 -1.1531331E-01 -1.1488641E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.2945686E-01  2.0235324E+00 -1.2945686E-01  7.4821843E-01  2.0235324E+00 -1.2945686E-01 -1.2945686E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3345218E-01  2.0193000E+00 -1.3353537E-01  7.1493319E-01  2.0193000E+00 -1.3353537E-01 -1.3345218E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3662907E-01  2.0158136E+00 -1.3678867E-01  6.8514637E-01  2.0158136E+00 -1.3678867E-01 -1.3662907E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3889344E-01  2.0131655E+00 -1.3912325E-01  6.5893073E-01  2.0131655E+00 -1.3912325E-01 -1.3889344E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4016998E-01  2.0114292E+00 -1.4046431E-01  6.3632691E-01  2.0114292E+00 -1.4046431E-01 -1.4016998E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4039970E-01  2.0106619E+00 -1.4075335E-01  6.1734672E-01  2.0106619E+00 -1.4075335E-01 -1.4039970E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3953781E-01  2.0109068E+00 -1.3994596E-01  6.0197629E-01  2.0109068E+00 -1.3994596E-01 -1.3953781E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5396067E-01  1.9971660E+00 -1.5396067E-01  6.7045625E-01  1.9971660E+00 -1.5396067E-01 -1.5396067E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5776256E-01  1.9931655E+00 -1.5784213E-01  6.3997470E-01  1.9931655E+00 -1.5784213E-01 -1.5776256E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6065146E-01  1.9900005E+00 -1.6080403E-01  6.1294900E-01  1.9900005E+00 -1.6080403E-01 -1.6065146E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6255244E-01  1.9877438E+00 -1.6277202E-01  5.8946427E-01  1.9877438E+00 -1.6277202E-01 -1.6255244E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6340739E-01  1.9864513E+00 -1.6368849E-01  5.6956170E-01  1.9864513E+00 -1.6368849E-01 -1.6340739E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6317274E-01  1.9861645E+00 -1.6351034E-01  5.5324627E-01  1.9861645E+00 -1.6351034E-01 -1.6317274E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6181753E-01  1.9869126E+00 -1.6220699E-01  5.4049272E-01  1.9869126E+00 -1.6220699E-01 -1.6181753E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7697551E-01  1.9721325E+00 -1.7697551E-01  6.0017956E-01  1.9721325E+00 -1.7697551E-01 -1.7697551E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8036958E-01  1.9686309E+00 -1.8044552E-01  5.7148518E-01  1.9686309E+00 -1.8044552E-01 -1.8036958E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8279080E-01  1.9660119E+00 -1.8293635E-01  5.4653669E-01  1.9660119E+00 -1.8293635E-01 -1.8279080E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8417835E-01  1.9643346E+00 -1.8438773E-01  5.2532670E-01  1.9643346E+00 -1.8438773E-01 -1.8417835E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8448713E-01  1.9636427E+00 -1.8475505E-01  5.0782322E-01  1.9636427E+00 -1.8475505E-01 -1.8448713E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8368549E-01  1.9639662E+00 -1.8400710E-01  4.9397240E-01  1.9639662E+00 -1.8400710E-01 -1.8368549E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8175332E-01  1.9653236E+00 -1.8212417E-01  4.8370139E-01  1.9653236E+00 -1.8212417E-01 -1.8175332E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9748202E-01  1.9501639E+00 -1.9748202E-01  5.2971580E-01  1.9501639E+00 -1.9748202E-01 -1.9748202E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0048905E-01  1.9471034E+00 -2.0056138E-01  5.0410336E-01  1.9471034E+00 -2.0056138E-01 -2.0048905E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0245041E-01  1.9449889E+00 -2.0258897E-01  4.8219003E-01  1.9449889E+00 -2.0258897E-01 -2.0245041E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0332389E-01  1.9438613E+00 -2.0352312E-01  4.6396053E-01  1.9438613E+00 -2.0352312E-01 -2.0332389E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0308079E-01  1.9437477E+00 -2.0333560E-01  4.4937133E-01  1.9437477E+00 -2.0333560E-01 -2.0308079E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0170393E-01  1.9446638E+00 -2.0200966E-01  4.3835543E-01  1.9446638E+00 -2.0200966E-01 -2.0170393E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.9918599E-01  1.9466155E+00 -1.9953836E-01  4.3082606E-01  1.9466155E+00 -1.9953836E-01 -1.9918599E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1650882E-01  1.9296983E+00 -2.1650882E-01  4.6582525E-01  1.9296983E+00 -2.1650882E-01 -2.1650882E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1887532E-01  1.9273455E+00 -2.1894405E-01  4.4285219E-01  1.9273455E+00 -2.1894405E-01 -2.1887532E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2016827E-01  1.9259572E+00 -2.2029988E-01  4.2362945E-01  1.9259572E+00 -2.2029988E-01 -2.2016827E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2035745E-01  1.9255619E+00 -2.2054660E-01  4.0810813E-01  1.9255619E+00 -2.2054660E-01 -2.2035745E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1942502E-01  1.9261758E+00 -2.1966682E-01  3.9621337E-01  1.9261758E+00 -2.1966682E-01 -2.1942502E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1736358E-01  1.9278046E+00 -2.1765356E-01  3.8784968E-01  1.9278046E+00 -2.1765356E-01 -2.1736358E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1417458E-01  1.9304454E+00 -2.1450864E-01  3.8290494E-01  1.9304454E+00 -2.1450864E-01 -2.1417458E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3224149E-01  1.9126700E+00 -2.3224149E-01  4.0553821E-01  1.9126700E+00 -2.3224149E-01 -2.3224149E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3409658E-01  1.9109381E+00 -2.3416176E-01  3.8533346E-01  1.9109381E+00 -2.3416176E-01 -2.3409658E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3482738E-01  1.9102028E+00 -2.3495211E-01  3.6894041E-01  1.9102028E+00 -2.3495211E-01 -2.3482738E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3442108E-01  1.9104766E+00 -2.3460025E-01  3.5625133E-01  1.9104766E+00 -2.3460025E-01 -2.3442108E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3287492E-01  1.9117616E+00 -2.3310384E-01  3.4714802E-01  1.9117616E+00 -2.3310384E-01 -2.3287492E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3019455E-01  1.9140514E+00 -2.3046896E-01  3.4150214E-01  1.9140514E+00 -2.3046896E-01 -2.3019455E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2639278E-01  1.9173325E+00 -2.2670875E-01  3.3917618E-01  1.9173325E+00 -2.2670875E-01 -2.2639278E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4741240E-01  1.8968885E+00 -2.4741240E-01  3.4907343E-01  1.8968885E+00 -2.4741240E-01 -2.4741240E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4840199E-01  1.8960709E+00 -2.4846364E-01  3.3200189E-01  1.8960709E+00 -2.4846364E-01 -2.4840199E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4827529E-01  1.8962338E+00 -2.4839322E-01  3.1861576E-01  1.8962338E+00 -2.4839322E-01 -2.4827529E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4702836E-01  1.8973797E+00 -2.4719766E-01  3.0882320E-01  1.8973797E+00 -2.4719766E-01 -2.4702836E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4466632E-01  1.8995024E+00 -2.4488254E-01  3.0250842E-01  1.8995024E+00 -2.4488254E-01 -2.4466632E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4120189E-01  1.9025879E+00 -2.4146094E-01  2.9953784E-01  1.9025879E+00 -2.4146094E-01 -2.4120189E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3665405E-01  1.9066161E+00 -2.3695218E-01  2.9976467E-01  1.9066161E+00 -2.3695218E-01 -2.3665405E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5806715E-01  1.8856252E+00 -2.5806715E-01  2.9698500E-01  1.8856252E+00 -2.5806715E-01 -2.5806715E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5836674E-01  1.8856179E+00 -2.5842491E-01  2.8269157E-01  1.8856179E+00 -2.5842491E-01 -2.5836674E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5754342E-01  1.8865764E+00 -2.5765464E-01  2.7215909E-01  1.8865764E+00 -2.5765464E-01 -2.5754342E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5560521E-01  1.8884924E+00 -2.5576480E-01  2.6522035E-01  1.8884924E+00 -2.5576480E-01 -2.5560521E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5256754E-01  1.8913503E+00 -2.5277125E-01  2.6170405E-01  1.8913503E+00 -2.5277125E-01 -2.5256754E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4845189E-01  1.8951283E+00 -2.4869582E-01  2.6143559E-01  1.8951283E+00 -2.4869582E-01 -2.4845189E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4328474E-01  1.8997994E+00 -2.4356534E-01  2.6423789E-01  1.8997994E+00 -2.4356534E-01 -2.4328474E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6599637E-01  1.8778408E+00 -2.6599637E-01  2.4805313E-01  1.8778408E+00 -2.6599637E-01 -2.6599637E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6556873E-01  1.8786079E+00 -2.6562348E-01  2.3738232E-01  1.8786079E+00 -2.6562348E-01 -2.6556873E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6403237E-01  1.8803216E+00 -2.6413699E-01  2.3020006E-01  1.8803216E+00 -2.6413699E-01 -2.6403237E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6140391E-01  1.8829623E+00 -2.6155395E-01  2.2637016E-01  1.8829623E+00 -2.6155395E-01 -2.6140391E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5770614E-01  1.8865048E+00 -2.5789756E-01  2.2574214E-01  1.8865048E+00 -2.5789756E-01 -2.5770614E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5296691E-01  1.8909194E+00 -2.5319601E-01  2.2815471E-01  1.8909194E+00 -2.5319601E-01 -2.5296691E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4721813E-01  1.8961726E+00 -2.4748153E-01  2.3343882E-01  1.8961726E+00 -2.4748153E-01 -2.4721813E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7073565E-01  1.8730501E+00 -2.7073565E-01  2.0740499E-01  1.8730501E+00 -2.7073565E-01 -2.7073565E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6970639E-01  1.8746993E+00 -2.6975778E-01  1.9893622E-01  1.8746993E+00 -2.6975778E-01 -2.6970639E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6757683E-01  1.8772245E+00 -2.6767498E-01  1.9406205E-01  1.8772245E+00 -2.6767498E-01 -2.6757683E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6437292E-01  1.8806060E+00 -2.6451361E-01  1.9258393E-01  1.8806060E+00 -2.6451361E-01 -2.6437292E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6012549E-01  1.8848182E+00 -2.6030488E-01  1.9429764E-01  1.8848182E+00 -2.6030488E-01 -2.6012549E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5486916E-01  1.8898303E+00 -2.5508375E-01  1.9899692E-01  1.8898303E+00 -2.5508375E-01 -2.5486916E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4864158E-01  1.8956078E+00 -2.4888817E-01  2.0647591E-01  1.8956078E+00 -2.4888817E-01 -2.4864158E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7404369E-01  1.8720791E+00 -2.7404369E-01  1.6454191E-01  1.8720791E+00 -2.7404369E-01 -2.7404369E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7239224E-01  1.8742220E+00 -2.7244035E-01  1.5980962E-01  1.8742220E+00 -2.7244035E-01 -2.7239224E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6965631E-01  1.8772503E+00 -2.6974813E-01  1.5846919E-01  1.8772503E+00 -2.6974813E-01 -2.6965631E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6587096E-01  1.8811258E+00 -2.6600250E-01  1.6029255E-01  1.8811258E+00 -2.6600250E-01 -2.6587096E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6107456E-01  1.8858081E+00 -2.6124220E-01  1.6505994E-01  1.8858081E+00 -2.6124220E-01 -2.6107456E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5530800E-01  1.8912542E+00 -2.5550843E-01  1.7255857E-01  1.8912542E+00 -2.5550843E-01 -2.5530800E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4861402E-01  1.8974203E+00 -2.4884421E-01  1.8258164E-01  1.8974203E+00 -2.4884421E-01 -2.4861402E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7584871E-01  1.8717661E+00 -2.7584871E-01  1.3132450E-01  1.8717661E+00 -2.7584871E-01 -2.7584871E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7354324E-01  1.8749070E+00 -2.7358814E-01  1.2966278E-01  1.8749070E+00 -2.7358814E-01 -2.7354324E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7018534E-01  1.8788222E+00 -2.7027099E-01  1.3111112E-01  1.8788222E+00 -2.7027099E-01 -2.7018534E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6581623E-01  1.8834778E+00 -2.6593887E-01  1.3548514E-01  1.8834778E+00 -2.6593887E-01 -2.6581623E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6047945E-01  1.8888366E+00 -2.6063566E-01  1.4259148E-01  1.8888366E+00 -2.6063566E-01 -2.6047945E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5422009E-01  1.8948587E+00 -2.5440674E-01  1.5223218E-01  1.8948587E+00 -2.5440674E-01 -2.5422009E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4708430E-01  1.9015026E+00 -2.4729856E-01  1.6420808E-01  1.9015026E+00 -2.4729856E-01 -2.4708430E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7610653E-01  1.8765297E+00 -2.7610653E-01  1.0261516E-01  1.8765297E+00 -2.7610653E-01 -2.7610653E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7319354E-01  1.8798986E+00 -2.7323532E-01  1.0286381E-01  1.8798986E+00 -2.7323532E-01 -2.7319354E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6925752E-01  1.8840805E+00 -2.6933718E-01  1.0642681E-01  1.8840805E+00 -2.6933718E-01 -2.6925752E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6434711E-01  1.8890155E+00 -2.6446110E-01  1.1299304E-01  1.8890155E+00 -2.6446110E-01 -2.6434711E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5851176E-01  1.8946457E+00 -2.5865686E-01  1.2227682E-01  1.8946457E+00 -2.5865686E-01 -2.5851176E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5180127E-01  1.9009147E+00 -2.5197456E-01  1.3401358E-01  1.9009147E+00 -2.5197456E-01 -2.5180127E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4426546E-01  1.9077680E+00 -2.4446427E-01  1.4795697E-01  1.9077680E+00 -2.4446427E-01 -2.4426546E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7552394E-01  1.8759396E+00 -2.7552394E-01  6.9719613E-02  1.8759396E+00 -2.7552394E-01 -2.7552394E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7190867E-01  1.8812297E+00 -2.7194743E-01  7.4709741E-02  1.8812297E+00 -2.7194743E-01 -2.7190867E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6732434E-01  1.8870469E+00 -2.6739819E-01  8.2352237E-02  1.8870469E+00 -2.6739819E-01 -2.6732434E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6182306E-01  1.8933625E+00 -2.6192867E-01  9.2438134E-02  1.8933625E+00 -2.6192867E-01 -2.6182306E-01  0.0000000E+00  0.0000000E+00
