 0.0000000E+00  0.0000000E+00  6.9021136E+00  1.6822413E+00  1.6822413E+00  9.5269286E-01  1.6822413E+00  1.6822413E+00  6.9021136E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1015875E+00  1.8887627E+00  1.8887627E+00  1.1786706E+00  1.8887627E+00  1.8887627E+00  7.1015875E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0652946E+00  1.8269114E+00  1.8269114E+00  1.0907327E+00  1.8269114E+00  1.8269114E+00  7.0652946E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0335112E+00  1.7718727E+00  1.7718727E+00  1.0185969E+00  1.7718727E+00  1.7718727E+00  7.0335112E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0066246E+00  1.7239382E+00  1.7239382E+00  9.6260264E-01  1.7239382E+00  1.7239382E+00  7.0066246E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9849270E+00  1.6833130E+00  1.6833130E+00  9.2290143E-01  1.6833130E+00  1.6833130E+00  6.9849270E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9686282E+00  1.6501275E+00  1.6501275E+00  8.9948558E-01  1.6501275E+00  1.6501275E+00  6.9686282E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9578664E+00  1.6244479E+00  1.6244479E+00  8.9221157E-01  1.6244479E+00  1.6244479E+00  6.9578664E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1552619E+00  1.8151627E+00  1.8151627E+00  1.0819671E+00  1.8151627E+00  1.8151627E+00  7.1552619E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1185504E+00  1.7555062E+00  1.7555062E+00  1.0005681E+00  1.7555062E+00  1.7555062E+00  7.1185504E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0864601E+00  1.7028872E+00  1.7028872E+00  9.3518224E-01  1.7028872E+00  1.7028872E+00  7.0864601E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0593223E+00  1.6575288E+00  1.6575288E+00  8.8598942E-01  1.6575288E+00  1.6575288E+00  7.0593223E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0373773E+00  1.6195744E+00  1.6195744E+00  8.5300647E-01  1.6195744E+00  1.6195744E+00  7.0373773E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0207872E+00  1.5890985E+00  1.5890985E+00  8.3611067E-01  1.5890985E+00  1.5890985E+00  7.0207872E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0096472E+00  1.5661171E+00  1.5661171E+00  8.3505942E-01  1.5661171E+00  1.5661171E+00  7.0096472E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2051533E+00  1.7416470E+00  1.7416470E+00  9.8889548E-01  1.7416470E+00  1.7416470E+00  7.2051533E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1681495E+00  1.6840513E+00  1.6840513E+00  9.1405176E-01  1.6840513E+00  1.6840513E+00  7.1681495E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1358157E+00  1.6337552E+00  1.6337552E+00  8.5538262E-01  1.6337552E+00  1.6337552E+00  7.1358157E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1084353E+00  1.5909025E+00  1.5909025E+00  8.1291486E-01  1.5909025E+00  1.5909025E+00  7.1084353E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0862044E+00  1.5555664E+00  1.5555664E+00  7.8653528E-01  1.5555664E+00  1.5555664E+00  7.0862044E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0692443E+00  1.5277600E+00  1.5277600E+00  7.7601025E-01  1.5277600E+00  1.5277600E+00  7.0692443E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0576130E+00  1.5074444E+00  1.5074444E+00  7.8100219E-01  1.5074444E+00  1.5074444E+00  7.0576130E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2581080E+00  1.6607254E+00  1.6607254E+00  8.9609539E-01  1.6607254E+00  1.6607254E+00  7.2581080E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2197511E+00  1.6064158E+00  1.6064158E+00  8.2883508E-01  1.6064158E+00  1.6064158E+00  7.2197511E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1862572E+00  1.5594457E+00  1.5594457E+00  7.7755126E-01  1.5594457E+00  1.5594457E+00  7.1862572E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1578315E+00  1.5199221E+00  1.5199221E+00  7.4221877E-01  1.5199221E+00  1.5199221E+00  7.1578315E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1346017E+00  1.4878818E+00  1.4878818E+00  7.2266513E-01  1.4878818E+00  1.4878818E+00  7.1346017E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1166302E+00  1.4633027E+00  1.4633027E+00  7.1859557E-01  1.4633027E+00  1.4633027E+00  7.1166302E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1039236E+00  1.4461133E+00  1.4461133E+00  7.2961350E-01  1.4461133E+00  1.4461133E+00  7.1039236E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3016369E+00  1.5846872E+00  1.5846872E+00  8.1050646E-01  1.5846872E+00  1.5846872E+00  7.3016369E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2629289E+00  1.5326136E+00  1.5326136E+00  7.4973402E-01  1.5326136E+00  1.5326136E+00  7.2629289E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2290464E+00  1.4881429E+00  1.4881429E+00  7.0503410E-01  1.4881429E+00  1.4881429E+00  7.2290464E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2001580E+00  1.4512959E+00  1.4512959E+00  6.7622611E-01  1.4512959E+00  1.4512959E+00  7.2001580E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1763575E+00  1.4220351E+00  1.4220351E+00  6.6300937E-01  1.4220351E+00  1.4220351E+00  7.1763575E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1576755E+00  1.4002743E+00  1.4002743E+00  6.6498289E-01  1.4002743E+00  1.4002743E+00  7.1576755E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1440899E+00  1.3858861E+00  1.3858861E+00  6.8166166E-01  1.3858861E+00  1.3858861E+00  7.1440899E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3461222E+00  1.5029278E+00  1.5029278E+00  7.2621313E-01  1.5029278E+00  1.5029278E+00  7.3461222E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3062447E+00  1.4540167E+00  1.4540167E+00  6.7265394E-01  1.4540167E+00  1.4540167E+00  7.3062447E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2712487E+00  1.4128128E+00  1.4128128E+00  6.3498623E-01  1.4128128E+00  1.4128128E+00  7.2712487E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2412459E+00  1.3792813E+00  1.3792813E+00  6.1295122E-01  1.3792813E+00  1.3792813E+00  7.2412459E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2162801E+00  1.3533343E+00  1.3533343E+00  6.0617437E-01  1.3533343E+00  1.3533343E+00  7.2162801E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1963388E+00  1.3348405E+00  1.3348405E+00  6.1418702E-01  1.3348405E+00  1.3348405E+00  7.1963388E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1813623E+00  1.3236325E+00  1.3236325E+00  6.3644388E-01  1.3236325E+00  1.3236325E+00  7.1813623E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3891658E+00  1.4140584E+00  1.4140584E+00  6.4643350E-01  1.4140584E+00  1.4140584E+00  7.3891658E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3477308E+00  1.3692391E+00  1.3692391E+00  5.9972551E-01  1.3692391E+00  1.3692391E+00  7.3477308E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3112278E+00  1.3321277E+00  1.3321277E+00  5.6881540E-01  1.3321277E+00  1.3321277E+00  7.3112278E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2797136E+00  1.3026436E+00  1.3026436E+00  5.5331930E-01  1.3026436E+00  1.3026436E+00  7.2797136E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2531841E+00  1.2806587E+00  1.2806587E+00  5.5276187E-01  1.2806587E+00  1.2806587E+00  7.2531841E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2315850E+00  1.2660058E+00  1.2660058E+00  5.6659257E-01  1.2660058E+00  1.2660058E+00  7.2315850E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2148207E+00  1.2584857E+00  1.2584857E+00  5.9419896E-01  1.2584857E+00  1.2584857E+00  7.2148207E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4244134E+00  1.3321737E+00  1.3321737E+00  5.6974421E-01  1.3321737E+00  1.3321737E+00  7.4244134E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3817867E+00  1.2904730E+00  1.2904730E+00  5.3020553E-01  1.2904730E+00  1.2904730E+00  7.3817867E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3440387E+00  1.2566359E+00  1.2566359E+00  5.0616240E-01  1.2566359E+00  1.2566359E+00  7.3440387E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3111852E+00  1.2305140E+00  1.2305140E+00  4.9717969E-01  1.2305140E+00  1.2305140E+00  7.3111852E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2831868E+00  1.2119193E+00  1.2119193E+00  5.0272777E-01  1.2119193E+00  1.2119193E+00  7.2831868E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2599586E+00  1.2006321E+00  1.2006321E+00  5.2220352E-01  1.2006321E+00  1.2006321E+00  7.2599586E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2413790E+00  1.1964077E+00  1.1964077E+00  5.5494693E-01  1.1964077E+00  1.1964077E+00  7.2413790E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4601631E+00  1.2384625E+00  1.2384625E+00  4.9778853E-01  1.2384625E+00  1.2384625E+00  7.4601631E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4155466E+00  1.2014760E+00  1.2014760E+00  4.6490832E-01  1.2014760E+00  1.2014760E+00  7.4155466E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3757955E+00  1.1723456E+00  1.1723456E+00  4.4736596E-01  1.1723456E+00  1.1723456E+00  7.3757955E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3408822E+00  1.1508691E+00  1.1508691E+00  4.4460592E-01  1.1508691E+00  1.1508691E+00  7.3408822E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3107292E+00  1.1368124E+00  1.1368124E+00  4.5600416E-01  1.1368124E+00  1.1368124E+00  7.3107292E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2852190E+00  1.1299166E+00  1.1299166E+00  4.8088318E-01  1.1299166E+00  1.1299166E+00  7.2852190E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2642023E+00  1.1299036E+00  1.1299036E+00  5.1852392E-01  1.1299036E+00  1.1299036E+00  7.2642023E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4883841E+00  1.1503301E+00  1.1503301E+00  4.2938937E-01  1.1503301E+00  1.1503301E+00  7.4883841E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4420034E+00  1.1174967E+00  1.1174967E+00  4.0323619E-01  1.1174967E+00  1.1174967E+00  7.4420034E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4003631E+00  1.0926165E+00  1.0926165E+00  3.9215222E-01  1.0926165E+00  1.0926165E+00  7.4003631E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3634122E+00  1.0754187E+00  1.0754187E+00  3.9549663E-01  1.0754187E+00  1.0754187E+00  7.3634122E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3310527E+00  1.0656101E+00  1.0656101E+00  4.1257457E-01  1.0656101E+00  1.0656101E+00  7.3310527E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3031488E+00  1.0628814E+00  1.0628814E+00  4.4265020E-01  1.0628814E+00  1.0628814E+00  7.3031488E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2795350E+00  1.0669110E+00  1.0669110E+00  4.8495703E-01  1.0669110E+00  1.0669110E+00  7.2795350E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5194431E+00  1.0444681E+00  1.0444681E+00  3.6303805E-01  1.0444681E+00  1.0444681E+00  7.5194431E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4694540E+00  1.0188167E+00  1.0188167E+00  3.4402952E-01  1.0188167E+00  1.0188167E+00  7.4694540E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4243638E+00  1.0008321E+00  1.0008321E+00  3.3961653E-01  1.0008321E+00  1.0008321E+00  7.4243638E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3840380E+00  9.9022464E-01  9.9022464E-01  3.4913728E-01  9.9022464E-01  9.9022464E-01  7.3840380E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3483116E+00  9.8668502E-01  9.8668502E-01  3.7186879E-01  9.8668502E-01  9.8668502E-01  7.3483116E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3169954E+00  9.8989035E-01  9.8989035E-01  4.0704571E-01  9.8989035E-01  9.8989035E-01  7.3169954E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2898813E+00  9.9950831E-01  9.9950831E-01  4.5387451E-01  9.9950831E-01  9.9950831E-01  7.2898813E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5339360E+00  9.5729232E-01  9.5729232E-01  3.0310431E-01  9.5729232E-01  9.5729232E-01  7.5339360E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4821908E+00  9.3715868E-01  9.3715868E-01  2.9021048E-01  9.3715868E-01  9.3715868E-01  7.4821908E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4350124E+00  9.2465918E-01  9.2465918E-01  2.9172265E-01  9.2465918E-01  9.2465918E-01  7.4350124E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3922913E+00  9.1944745E-01  9.1944745E-01  3.0685029E-01  9.1944745E-01  9.1944745E-01  7.3922913E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3538798E+00  9.2116576E-01  9.2116576E-01  3.3477569E-01  9.2116576E-01  9.2116576E-01  7.3538798E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3196006E+00  9.2944994E-01  9.2944994E-01  3.7466358E-01  9.2944994E-01  9.2944994E-01  7.3196006E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2892549E+00  9.4393292E-01  9.4393292E-01  4.2566857E-01  9.4393292E-01  9.4393292E-01  7.2892549E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5532694E+00  8.5884014E-01  8.5884014E-01  2.4437474E-01  8.5884014E-01  8.5884014E-01  7.5532694E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4970821E+00  8.4709347E-01  8.4709347E-01  2.3822635E-01  8.4709347E-01  8.4709347E-01  7.4970821E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4455684E+00  8.4262271E-01  8.4262271E-01  2.4600957E-01  8.4262271E-01  8.4262271E-01  7.4455684E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3985524E+00  8.4505438E-01  8.4505438E-01  2.6690243E-01  8.4505438E-01  8.4505438E-01  7.3985524E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3558333E+00  8.5401026E-01  8.5401026E-01  3.0005499E-01  8.5401026E-01  8.5401026E-01  7.3558333E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3171923E+00  8.6911116E-01  8.6911116E-01  3.4460242E-01  8.6911116E-01  8.6911116E-01  7.3171923E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2823978E+00  8.8997957E-01  8.8997957E-01  3.9967464E-01  8.8997957E-01  8.8997957E-01  7.2823978E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5689978E+00  7.9049924E-01  7.9049924E-01  1.8848369E-01  7.9049924E-01  7.9049924E-01  7.5689978E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5073985E+00  7.8600207E-01  7.8600207E-01  1.8904922E-01  7.8600207E-01  7.8600207E-01  7.5073985E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4505961E+00  7.8847406E-01  7.8847406E-01  2.0305117E-01  7.8847406E-01  7.8847406E-01  7.4505961E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3983595E+00  7.9751131E-01  7.9751131E-01  2.2962909E-01  7.9751131E-01  7.9751131E-01  7.3983595E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3504429E+00  8.1271202E-01  8.1271202E-01  2.6789985E-01  8.1271202E-01  8.1271202E-01  7.3504429E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3065908E+00  8.3367914E-01  8.3367914E-01  3.1697144E-01  8.3367914E-01  8.3367914E-01  7.3065908E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2665418E+00  8.6002214E-01  8.6002214E-01  3.7595306E-01  8.6002214E-01  8.6002214E-01  7.2665418E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5519361E+00  7.3342608E-01  7.3342608E-01  1.3832528E-01  7.3342608E-01  7.3342608E-01  7.5519361E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4879162E+00  7.3742265E-01  7.3742265E-01  1.4473095E-01  7.3742265E-01  7.3742265E-01  7.4879162E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4282545E+00  7.4778246E-01  7.4778246E-01  1.6430859E-01  7.4778246E-01  7.4778246E-01  7.4282545E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3727621E+00  7.6412522E-01  7.6412522E-01  1.9607587E-01  7.6412522E-01  7.6412522E-01  7.3727621E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3212284E+00  7.8606925E-01  7.8606925E-01  2.3906233E-01  7.8606925E-01  7.8606925E-01  7.3212284E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2734278E+00  8.1323528E-01  8.1323528E-01  2.9231446E-01  8.1323528E-01  8.1323528E-01  7.2734278E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2291252E+00  8.4524905E-01  8.4524905E-01  3.5489909E-01  8.4524905E-01  8.4524905E-01  7.2291252E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5566886E+00  7.1218475E-01  7.1218475E-01  8.7542946E-02  7.1218475E-01  7.1218475E-01  7.5566886E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.4846038E+00  7.2194829E-01  7.2194829E-01  1.0097693E-01  7.2194829E-01  7.2194829E-01  7.4846038E+00  0.0000000E+00  0.0000000E+00
